UTC_Timestamp,Resolution,FPS,Codecs,Bandwidth_kbps,Network_Activity_KB,Buffer_Health_s,Live_Latency_s,Latency_Mode
1741539726370,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9348,67,24.16,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539726771,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,28.57,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539727171,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,28.31,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539727570,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,27.79,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539727971,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,27.53,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539728374,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,27.03,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539728775,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,26.78,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539729177,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,26.28,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539729578,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,26.03,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539729978,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,25.51,0.00,Manifestless, Optimized for Normal Latency, seq 1842
1741539730379,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,25.23,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539730779,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,24.71,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539731179,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7673,0,24.21,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539731580,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,244,28.96,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539731981,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,28.43,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539732381,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,28.17,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539732781,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,27.66,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539733182,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,27.41,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539733583,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,26.85,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539733983,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,26.60,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539734383,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,26.60,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539734783,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,25.80,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539735183,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,25.28,0.00,Manifestless, Optimized for Normal Latency, seq 1843
1741539735584,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,24.78,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539735985,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9377,0,24.53,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539736386,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,278,29.02,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539736786,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,28.72,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539737189,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,28.20,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539737592,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,27.94,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539737993,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,27.61,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539738393,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,27.11,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539738794,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,26.60,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539739195,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,26.35,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539739596,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,25.85,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539739997,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,25.60,0.00,Manifestless, Optimized for Normal Latency, seq 1844
1741539740397,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,25.06,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539740799,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,0,24.81,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539741199,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,59,24.22,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539741600,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11089,202,28.36,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539742000,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,28.43,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539742401,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,27.18,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539742801,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,27.18,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539743202,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,27.18,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539743602,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,26.88,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539744003,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,26.38,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539744404,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,26.13,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539744805,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,25.61,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539745205,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,25.36,0.00,Manifestless, Optimized for Normal Latency, seq 1845
1741539745605,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,0,24.85,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539746006,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,15,24.35,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539746407,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10375,73,24.84,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539746807,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,28.56,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539747207,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,28.18,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539747607,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,27.93,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539748007,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,27.43,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539748409,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,27.15,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539748808,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,26.64,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539749209,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,26.38,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539749611,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,25.88,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539750011,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,25.58,0.00,Manifestless, Optimized for Normal Latency, seq 1846
1741539750410,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,25.05,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539750815,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,0,24.79,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539751217,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,15,24.21,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539751617,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),7432,203,24.53,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539752017,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,28.43,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539752417,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,28.15,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539752817,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,27.64,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539753217,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,27.38,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539753617,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,26.82,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539754018,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,26.57,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539754419,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,26.06,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539754820,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,25.53,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539755222,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,25.21,0.00,Manifestless, Optimized for Normal Latency, seq 1847
1741539755623,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,0,24.96,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539756023,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,16,24.37,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539756423,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6905,144,24.09,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539756823,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,28.58,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539757224,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,28.32,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539757625,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,27.81,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539758027,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,27.55,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539758429,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,27.04,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539758829,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,26.75,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539759229,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,26.22,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539759630,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,25.95,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539760033,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,25.38,0.00,Manifestless, Optimized for Normal Latency, seq 1848
1741539760433,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,25.13,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539760833,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,0,24.63,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539761234,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5235,5,24.38,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539761634,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,130,28.85,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539762034,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,28.35,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539762435,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,28.02,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539762836,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,27.77,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539763237,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,27.26,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539763637,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,26.97,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539764038,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,26.46,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539764439,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,25.96,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539764840,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,25.70,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539765240,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,25.16,0.00,Manifestless, Optimized for Normal Latency, seq 1849
1741539765641,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,24.89,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539766041,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,16,24.33,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539766442,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,24.08,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539766842,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6863,0,23.72,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539767242,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,28.16,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539767642,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,27.91,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539768043,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,27.34,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539768445,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,27.09,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539768845,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,26.58,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539769249,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,26.33,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539769654,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,25.78,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539770055,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,25.53,0.00,Manifestless, Optimized for Normal Latency, seq 1850
1741539770456,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,25.03,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539770857,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,0,24.75,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539771260,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,11,24.24,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539771662,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8517,206,26.45,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539772063,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,28.38,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539772465,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,28.13,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539772866,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,27.56,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539773266,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,27.30,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539773668,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,26.80,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539774069,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,26.30,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539774469,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,26.05,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539774870,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,25.53,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539775271,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,25.28,0.00,Manifestless, Optimized for Normal Latency, seq 1851
1741539775671,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,24.78,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539776072,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9365,0,24.53,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539776473,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,273,28.95,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539776874,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,28.70,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539777275,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,28.16,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539777676,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,27.91,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539778076,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,27.41,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539778476,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,26.90,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539778878,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,26.65,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539779279,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,26.15,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539779679,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,25.90,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539780080,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,25.28,0.00,Manifestless, Optimized for Normal Latency, seq 1852
1741539780480,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,25.03,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539780880,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,10,24.49,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539781280,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9730,0,24.23,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539781682,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,28.69,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539782082,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,28.39,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539782482,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,27.88,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539782882,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,27.63,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539783283,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,27.13,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539783685,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,26.88,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539784085,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,26.38,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539784485,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,26.10,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539784885,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,25.57,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539785286,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,25.32,0.00,Manifestless, Optimized for Normal Latency, seq 1853
1741539785686,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,0,24.80,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539786086,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,5,24.30,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539786487,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9674,226,24.05,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539786889,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,28.52,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539787291,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,28.23,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539787692,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,27.68,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539788092,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,27.43,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539788493,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,26.90,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539788893,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,26.65,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539789292,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,26.11,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539789693,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,25.86,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539790093,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,25.35,0.00,Manifestless, Optimized for Normal Latency, seq 1854
1741539790494,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,25.00,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539790895,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,0,24.74,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539791296,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),10643,43,24.69,0.00,Manifestless, Optimized for Normal Latency, seq 1855
