UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740559041459,233,0.013,1,1.82,49.98,3,0.601,32919,32919,15295.028686523438
1740559041486,233,0.013,1,1.82,49.98,3,0.601,32919,32919,15377.75993347168
1740559041514,233,0.013,1,1.82,49.98,3,0.601,32919,32919,15972.375869750977
1740559041542,233,0.013,1,1.82,49.98,3,0.601,32919,32919,16046.524047851562
1740559041570,233,0.013,1,1.82,49.98,3,0.601,32919,32919,15619.754791259766
1740559041598,233,0.013,1,1.82,49.98,3,0.601,32919,32919,15824.079513549805
1740559041628,233,0.013,1,1.811,49.98,3,0.598,32919,32919,17337.322235107422
1740559041655,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15603.780746459961
1740559041683,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15736.103057861328
1740559041710,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15656.232833862305
1740559041738,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15509.12857055664
1740559041765,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15570.640563964844
1740559041793,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15471.935272216797
1740559041820,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15694.618225097656
1740559041848,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15578.031539916992
1740559041876,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16020.29800415039
1740559041904,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15436.410903930664
1740559041931,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15666.723251342773
1740559041960,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16040.563583374023
1740559041987,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16074.419021606445
1740559042015,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15662.908554077148
1740559042043,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15812.397003173828
1740559042071,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16031.980514526367
1740559042099,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15804.767608642578
1740559042127,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15773.534774780273
1740559042154,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15675.544738769531
1740559042183,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15806.913375854492
1740559042211,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16050.100326538086
1740559042238,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15820.026397705078
1740559042266,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16050.100326538086
1740559042294,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15868.425369262695
1740559042322,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15902.519226074219
1740559042350,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16019.582748413086
1740559042379,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16670.22705078125
1740559042407,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15523.672103881836
1740559042434,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15789.270401000977
1740559042462,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15486.955642700195
1740559042489,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15663.862228393555
1740559042530,233,0.013,1,1.811,49.98,3,0.598,32919,32919,28892.27867126465
1740559042558,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15922.54638671875
1740559042586,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15542.984008789062
1740559042622,233,0.013,1,1.811,49.98,3,0.598,32919,32919,24081.707000732422
1740559042650,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16057.014465332031
1740559042678,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16011.953353881836
1740559042706,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15982.15103149414
1740559042735,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16170.978546142578
1740559042762,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15689.849853515625
1740559042790,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15686.988830566406
1740559042819,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15601.873397827148
1740559042847,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15665.531158447266
1740559042875,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16012.430191040039
1740559042903,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16142.606735229492
1740559042931,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15626.192092895508
1740559042958,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15611.410140991211
1740559042986,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15863.656997680664
1740559043014,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15838.861465454102
1740559043042,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15956.640243530273
1740559043071,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15862.226486206055
1740559043098,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15797.615051269531
1740559043126,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15961.170196533203
1740559043154,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15738.01040649414
1740559043182,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16137.361526489258
1740559043210,233,0.014,1,1.931,49.98,3,0.592,32919,32919,16229.867935180664
1740559043238,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15585.42251586914
1740559043265,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15108.346939086914
1740559043292,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15058.517456054688
1740559043319,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15286.445617675781
1740559043346,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15406.84700012207
1740559043373,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15449.762344360352
1740559043401,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15177.96516418457
1740559043428,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15726.327896118164
1740559043456,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15881.776809692383
1740559043483,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15404.939651489258
1740559043511,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15747.308731079102
1740559043538,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15681.50520324707
1740559043565,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15461.921691894531
1740559043593,233,0.014,1,1.931,49.98,3,0.592,32919,32919,15543.460845947266
1740559043628,233,0.014,2,1.951,49.98,3,0.598,32919,32919,23551.225662231445
1740559043656,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15519.142150878906
1740559043683,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15824.79476928711
1740559043711,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15689.373016357422
1740559043738,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15594.005584716797
1740559043765,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15532.493591308594
1740559043793,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15764.951705932617
1740559043820,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15455.72280883789
1740559043848,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15498.39973449707
1740559043875,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15649.557113647461
1740559043903,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15794.992446899414
1740559043931,233,0.014,2,1.951,49.98,3,0.598,32919,32919,16233.682632446289
1740559043959,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15888.214111328125
1740559043987,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15338.420867919922
1740559044014,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15412.569046020508
1740559044041,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15540.122985839844
1740559044069,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15506.02912902832
1740559044096,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15584.945678710938
1740559044124,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15607.833862304688
1740559044151,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15436.410903930664
1740559044182,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15854.120254516602
1740559044210,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15731.334686279297
1740559044238,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15548.467636108398
1740559044265,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15434.26513671875
1740559044292,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15628.814697265625
1740559044320,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15752.315521240234
1740559044348,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15694.141387939453
1740559044375,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15493.392944335938
1740559044403,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15386.819839477539
1740559044430,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15474.557876586914
1740559044458,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15450.95443725586
1740559044485,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15320.062637329102
1740559044532,233,0.014,2,1.951,49.98,3,0.598,32919,32919,35617.58995056152
1740559044560,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15318.632125854492
1740559044587,233,0.014,2,1.951,49.98,3,0.598,32919,32919,15473.127365112305
1740559044622,233,0.014,2,1.996,49.98,3,0.612,32919,32919,23390.531539916992
1740559044650,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15438.079833984375
1740559044678,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15607.595443725586
1740559044705,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15789.270401000977
1740559044733,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15498.876571655273
1740559044760,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15228.271484375
1740559044787,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15259.027481079102
1740559044814,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15541.07666015625
1740559044842,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15327.45361328125
1740559044869,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15583.515167236328
1740559044897,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15490.293502807617
1740559044924,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15611.886978149414
1740559044953,233,0.013,1,1.854,49.98,3,0.612,32919,32919,16981.840133666992
1740559044981,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15316.486358642578
1740559045008,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15482.902526855469
1740559045035,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15349.149703979492
1740559045063,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15713.930130004883
1740559045091,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15530.34782409668
1740559045119,233,0.013,1,1.854,49.98,3,0.612,32919,32919,16511.67869567871
1740559045147,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15507.45964050293
1740559045175,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15643.596649169922
1740559045202,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15748.023986816406
1740559045230,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15854.597091674805
1740559045258,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15413.999557495117
1740559045285,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15617.609024047852
1740559045313,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15406.131744384766
1740559045341,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15622.615814208984
1740559045368,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15826.940536499023
1740559045396,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15427.589416503906
1740559045423,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15632.152557373047
1740559045451,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15652.894973754883
1740559045479,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15709.161758422852
1740559045506,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15636.920928955078
1740559045534,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15555.381774902344
1740559045561,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15531.063079833984
1740559045589,233,0.013,1,1.854,49.98,3,0.612,32919,32919,15404.224395751953
1740559045624,233,0.013,1,1.836,49.98,3,0.606,32919,32919,23701.190948486328
1740559045652,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15419.483184814453
1740559045679,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15467.405319213867
1740559045707,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15600.919723510742
1740559045734,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15088.319778442383
1740559045761,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15659.332275390625
1740559045789,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15702.009201049805
1740559045817,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15800.952911376953
1740559045845,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16021.251678466797
1740559045873,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16180.753707885742
1740559045900,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15722.274780273438
1740559045928,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15927.314758300781
1740559045957,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15818.357467651367
1740559045984,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15572.071075439453
1740559046014,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16449.928283691406
1740559046043,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16384.84001159668
1740559046071,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16264.915466308594
1740559046098,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15548.944473266602
1740559046127,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16085.147857666016
1740559046155,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16072.03483581543
1740559046183,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15801.668167114258
1740559046211,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16497.61199951172
1740559046239,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16044.855117797852
1740559046268,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16142.129898071289
1740559046296,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16012.430191040039
1740559046324,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16130.447387695312
1740559046352,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16113.758087158203
1740559046381,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15890.836715698242
1740559046409,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15937.089920043945
1740559046437,233,0.013,1,1.836,49.98,3,0.606,32919,32919,15490.77033996582
1740559046465,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16126.394271850586
1740559046493,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16192.197799682617
1740559046539,233,0.013,1,1.836,49.98,3,0.606,32919,32919,34005.88035583496
1740559046568,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16219.377517700195
1740559046596,233,0.013,1,1.836,49.98,3,0.606,32919,32919,16331.911087036133
1740559046628,233,0.013,1,1.811,49.98,3,0.598,32919,32919,19665.71807861328
1740559046657,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16305.44662475586
1740559046685,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15780.210494995117
1740559046714,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15945.911407470703
1740559046743,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16405.582427978516
1740559046771,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16041.755676269531
1740559046799,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16226.29165649414
1740559046827,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16266.345977783203
1740559046856,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16441.34521484375
1740559046884,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15923.500061035156
1740559046912,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15962.839126586914
1740559046940,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16065.597534179688
1740559046968,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16234.397888183594
1740559046996,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15850.543975830078
1740559047024,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15738.964080810547
1740559047052,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15886.306762695312
1740559047080,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16256.570816040039
1740559047109,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16349.077224731445
1740559047138,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16393.661499023438
1740559047166,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16104.459762573242
1740559047194,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15845.298767089844
1740559047223,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15676.498413085938
1740559047251,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15989.542007446289
1740559047279,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15998.84033203125
1740559047306,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15592.098236083984
1740559047335,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15710.115432739258
1740559047363,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16196.727752685547
1740559047392,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16263.246536254883
1740559047420,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16051.530838012695
1740559047448,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15892.02880859375
1740559047477,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16120.195388793945
1740559047505,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16023.874282836914
1740559047533,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16125.679016113281
1740559047562,233,0.013,1,1.811,49.98,3,0.598,32919,32919,16067.028045654297
1740559047590,233,0.013,1,1.811,49.98,3,0.598,32919,32919,15594.005584716797
1740559047626,233,0.013,1,1.89,49.98,3,0.624,32919,32919,24725.19874572754
1740559047655,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16204.595565795898
1740559047683,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15630.245208740234
1740559047711,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16237.735748291016
1740559047740,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15878.677368164062
1740559047768,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16113.28125
1740559047796,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16108.989715576172
1740559047824,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16063.928604125977
1740559047853,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16231.775283813477
1740559047882,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16568.422317504883
1740559047909,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15662.193298339844
1740559047938,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16103.267669677734
1740559047966,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16189.336776733398
1740559047994,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16024.589538574219
1740559048022,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15754.461288452148
1740559048051,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16003.847122192383
1740559048078,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15774.726867675781
1740559048106,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15689.13459777832
1740559048134,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15820.26481628418
1740559048162,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15594.720840454102
1740559048190,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15738.01040649414
1740559048218,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16020.536422729492
1740559048246,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16119.956970214844
1740559048274,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15438.556671142578
1740559048301,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15844.583511352539
1740559048329,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15568.49479675293
1740559048357,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15742.301940917969
1740559048385,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15634.05990600586
1740559048413,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16311.168670654297
1740559048441,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16241.788864135742
1740559048469,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15931.129455566406
1740559048516,233,0.013,1,1.89,49.98,3,0.624,32919,32919,34971.71401977539
1740559048544,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15997.40982055664
1740559048573,233,0.013,1,1.89,49.98,3,0.624,32919,32919,15763.998031616211
1740559048601,233,0.013,1,1.89,49.98,3,0.624,32919,32919,16113.758087158203
1740559048629,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16104.936599731445
1740559048658,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16410.112380981445
1740559048686,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15935.182571411133
1740559048714,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15959.024429321289
1740559048742,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16189.336776733398
1740559048771,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16149.759292602539
1740559048798,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15730.38101196289
1740559048826,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15817.880630493164
1740559048855,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16337.871551513672
1740559048884,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16499.996185302734
1740559048912,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16332.626342773438
1740559048941,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15973.329544067383
1740559048969,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15881.29997253418
1740559048997,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15719.890594482422
1740559049025,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15501.976013183594
1740559049054,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16373.157501220703
1740559049082,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16156.196594238281
1740559049110,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16678.571701049805
1740559049139,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16196.012496948242
1740559049167,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16143.798828125
1740559049195,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15908.71810913086
1740559049223,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15658.140182495117
1740559049252,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15485.048294067383
1740559049280,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16660.92872619629
1740559049310,233,0.014,2,2.019,49.98,3,0.619,32919,32919,17019.51026916504
1740559049339,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15815.019607543945
1740559049367,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15936.851501464844
1740559049394,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16016.721725463867
1740559049423,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15967.607498168945
1740559049451,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15983.104705810547
1740559049480,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16309.261322021484
1740559049508,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16381.263732910156
1740559049537,233,0.014,2,2.019,49.98,3,0.619,32919,32919,16260.147094726562
1740559049564,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15722.990036010742
1740559049592,233,0.014,2,2.019,49.98,3,0.619,32919,32919,15823.841094970703
1740559049628,233,0.013,1,1.884,49.98,3,0.622,32919,32919,24037.36114501953
1740559049657,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16106.843948364258
1740559049685,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15959.26284790039
1740559049713,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15666.723251342773
1740559049741,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15990.018844604492
1740559049770,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16206.26449584961
1740559049798,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15967.369079589844
1740559049826,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16408.443450927734
1740559049854,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16098.976135253906
1740559049883,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15799.999237060547
1740559049911,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16047.000885009766
1740559049939,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15659.093856811523
1740559049967,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16173.124313354492
1740559049996,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16155.004501342773
1740559050025,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16302.108764648438
1740559050053,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15752.553939819336
1740559050080,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15908.479690551758
1740559050109,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16598.46305847168
1740559050137,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15770.912170410156
1740559050165,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16053.67660522461
1740559050193,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16124.01008605957
1740559050221,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15804.052352905273
1740559050250,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16395.092010498047
1740559050278,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15921.11587524414
1740559050306,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16295.671463012695
1740559050335,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16331.672668457031
1740559050364,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16417.02651977539
1740559050393,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16962.766647338867
1740559050423,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16516.923904418945
1740559050451,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15753.507614135742
1740559050479,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16160.726547241211
1740559050527,233,0.013,1,1.884,49.98,3,0.622,32919,32919,35556.793212890625
1740559050556,233,0.013,1,1.884,49.98,3,0.622,32919,32919,16010.284423828125
1740559050583,233,0.013,1,1.884,49.98,3,0.622,32919,32919,15541.791915893555
1740559050618,233,0.013,1,1.884,49.98,3,0.622,32919,32919,23391.7236328125
1740559050646,233,0.013,1,1.884,49.99,3,0.622,32919,32919,15854.597091674805
1740559050675,233,0.013,1,1.884,49.99,3,0.622,32919,32919,16106.367111206055
1740559050703,233,0.013,1,1.884,49.99,3,0.622,32919,32919,15764.713287353516
1740559050731,233,0.013,1,1.884,49.99,3,0.622,32919,32919,16377.687454223633
1740559050759,233,0.013,1,1.884,49.99,3,0.622,32919,32919,15732.765197753906
1740559050787,233,0.013,1,1.884,49.99,3,0.622,32919,32919,16137.123107910156
1740559050815,233,0.013,1,1.884,49.99,3,0.622,32919,32919,16186.47575378418
1740559050844,233,0.013,1,1.884,49.99,3,0.622,32919,32919,16170.740127563477
