UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741445746526,1280x720,1280x720,750x422,69,3062,3644,10.84.,11.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741445746926,1280x720,1280x720,750x422,69,3062,3644,10.84.,11.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741445747326,1280x720,1280x720,750x422,69,3062,3644,10.84.,11.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741445747726,1280x720,1280x720,750x422,63,3062,3644,10.76.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445748129,1280x720,1280x720,750x422,63,3062,3644,10.76.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445748531,1280x720,1280x720,750x422,53,3164,3652,10.75.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445748931,1280x720,1280x720,750x422,53,3164,3652,10.75.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445749331,1280x720,1280x720,750x422,53,3164,3652,10.75.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445749733,1280x720,1280x720,750x422,68,3164,3652,10.75.,10.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741445750135,1280x720,1280x720,750x422,68,3164,3652,10.75.,10.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741445750535,1280x720,1280x720,750x422,61,3040,3607,10.69.,10.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741445750936,1280x720,1280x720,750x422,61,3040,3607,10.69.,10.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741445751337,1280x720,1280x720,750x422,61,3040,3607,10.69.,10.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741445751738,1280x720,1280x720,750x422,38,3040,3607,10.70.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445752139,1280x720,1280x720,750x422,38,3040,3607,10.70.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445752540,1280x720,1280x720,750x422,77,3085,3588,10.61.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445752940,1280x720,1280x720,750x422,77,3085,3588,10.61.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445753345,1280x720,1280x720,750x422,77,3085,3588,10.61.,10.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741445753745,1280x720,1280x720,750x422,85,3085,3588,10.59.,10.80.,avc1.4D401F,mp4a.40.2,Low Latency
1741445754146,1280x720,1280x720,750x422,85,3085,3588,10.59.,10.80.,avc1.4D401F,mp4a.40.2,Low Latency
1741445754547,1280x720,1280x720,750x422,56,3072,3613,10.61.,10.80.,avc1.4D401F,mp4a.40.2,Low Latency
1741445754947,1280x720,1280x720,750x422,56,3072,3613,10.61.,10.80.,avc1.4D401F,mp4a.40.2,Low Latency
1741445755348,1280x720,1280x720,750x422,56,3072,3613,10.61.,10.80.,avc1.4D401F,mp4a.40.2,Low Latency
1741445755754,1280x720,1280x720,750x422,41,3072,3613,10.49.,10.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741445756155,1280x720,1280x720,750x422,41,3072,3613,10.49.,10.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741445756555,1280x720,1280x720,750x422,64,3037,3552,10.49.,10.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741445756956,1280x720,1280x720,750x422,64,3037,3552,10.49.,10.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741445757358,1280x720,1280x720,750x422,64,3037,3552,10.49.,10.73.,avc1.4D401F,mp4a.40.2,Low Latency
1741445757758,1280x720,1280x720,750x422,45,3037,3552,10.53.,10.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445758159,1280x720,1280x720,750x422,45,3037,3552,10.53.,10.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445758559,1280x720,1280x720,750x422,53,2945,3502,10.45.,10.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445758959,1280x720,1280x720,750x422,53,2945,3502,10.45.,10.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445759361,1280x720,1280x720,750x422,53,2945,3502,10.45.,10.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445759762,1280x720,1280x720,750x422,53,2945,3502,10.43.,10.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741445760163,1280x720,1280x720,750x422,53,2945,3502,10.43.,10.69.,avc1.4D401F,mp4a.40.2,Low Latency
1741445760563,1280x720,1280x720,750x422,79,3355,3625,10.34.,10.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741445760963,1280x720,1280x720,750x422,79,3355,3625,10.34.,10.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741445761364,1280x720,1280x720,750x422,79,3355,3625,10.34.,10.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741445761765,1280x720,1280x720,750x422,69,3355,3625,10.38.,10.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741445762166,1280x720,1280x720,750x422,69,3355,3625,10.38.,10.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741445762566,1280x720,1280x720,750x422,52,3061,3598,10.33.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445762967,1280x720,1280x720,750x422,52,3061,3598,10.33.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445763367,1280x720,1280x720,750x422,52,3061,3598,10.33.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445763770,1280x720,1280x720,750x422,61,3061,3598,10.32.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445764171,1280x720,1280x720,750x422,61,3061,3598,10.32.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445764572,1280x720,1280x720,750x422,60,3033,3593,10.23.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445764972,1280x720,1280x720,750x422,60,3033,3593,10.23.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445765372,1280x720,1280x720,750x422,60,3033,3593,10.23.,10.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445765772,1280x720,1280x720,750x422,15,3033,3593,10.24.,10.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741445766172,1280x720,1280x720,750x422,15,3033,3593,10.24.,10.63.,avc1.4D401F,mp4a.40.2,Low Latency
1741445766574,1280x720,1280x720,750x422,72,3171,3613,10.21.,10.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741445766976,1280x720,1280x720,750x422,72,3171,3613,10.21.,10.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741445767376,1280x720,1280x720,750x422,72,3171,3613,10.21.,10.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741445767776,1280x720,1280x720,750x422,64,3171,3613,9.99.,10.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741445768179,1280x720,1280x720,750x422,64,3171,3613,9.99.,10.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741445768582,1280x720,1280x720,750x422,15,2994,3559,10.15.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445768984,1280x720,1280x720,750x422,15,2994,3559,10.15.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445769384,1280x720,1280x720,750x422,38,2994,3559,10.11.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445769784,1280x720,1280x720,750x422,38,2994,3559,10.11.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445770185,1280x720,1280x720,750x422,38,2994,3559,10.11.,10.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741445770585,1280x720,1280x720,750x422,23,3302,3592,10.27.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445770986,1280x720,1280x720,750x422,23,3302,3592,10.27.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445771387,1280x720,1280x720,750x422,23,3302,3592,10.27.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445771789,1280x720,1280x720,750x422,41,3302,3592,10.24.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445772194,1280x720,1280x720,750x422,41,3302,3592,10.24.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445772595,1280x720,1280x720,750x422,94,2991,3521,10.15.,10.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741445772996,1280x720,1280x720,750x422,94,2991,3521,10.15.,10.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741445773397,1280x720,1280x720,750x422,94,2991,3521,10.15.,10.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741445773798,1280x720,1280x720,750x422,100,2991,3521,10.21.,10.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741445774198,1280x720,1280x720,750x422,100,2991,3521,10.21.,10.34.,avc1.4D401F,mp4a.40.2,Low Latency
1741445774598,1280x720,1280x720,750x422,60,3363,3631,10.15.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445774999,1280x720,1280x720,750x422,60,3363,3631,10.15.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445775399,1280x720,1280x720,750x422,60,3363,3631,10.15.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445775801,1280x720,1280x720,750x422,64,3363,3631,10.19.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445776201,1280x720,1280x720,750x422,64,3363,3631,10.19.,10.49.,avc1.4D401F,mp4a.40.2,Low Latency
1741445776601,1280x720,1280x720,750x422,77,3005,3625,10.13.,10.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445777002,1280x720,1280x720,750x422,77,3005,3625,10.13.,10.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445777404,1280x720,1280x720,750x422,77,3005,3625,10.13.,10.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445777804,1280x720,1280x720,750x422,72,3005,3625,10.09.,10.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445778204,1280x720,1280x720,750x422,72,3005,3625,10.09.,10.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445778604,1280x720,1280x720,750x422,72,3229,3646,10.00.,10.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741445779007,1280x720,1280x720,750x422,72,3229,3646,10.00.,10.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741445779407,1280x720,1280x720,750x422,72,3229,3646,10.00.,10.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741445779809,1280x720,1280x720,750x422,94,3229,3646,10.00.,10.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741445780209,1280x720,1280x720,750x422,94,3229,3646,10.00.,10.21.,avc1.4D401F,mp4a.40.2,Low Latency
1741445780610,1280x720,1280x720,750x422,49,2958,3587,9.97.,10.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741445781010,1280x720,1280x720,750x422,49,2958,3587,9.97.,10.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741445781412,1280x720,1280x720,750x422,49,2958,3587,9.97.,10.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741445781812,1280x720,1280x720,750x422,60,2958,3587,9.99.,10.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741445782214,1280x720,1280x720,750x422,60,2958,3587,9.99.,10.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741445782615,1280x720,1280x720,750x422,26,2909,3406,9.96.,10.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445783015,1280x720,1280x720,750x422,26,2909,3406,9.96.,10.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445783416,1280x720,1280x720,750x422,26,2909,3406,9.96.,10.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445783817,1280x720,1280x720,750x422,60,2909,3406,9.94.,10.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445784217,1280x720,1280x720,750x422,60,2909,3406,9.94.,10.19.,avc1.4D401F,mp4a.40.2,Low Latency
1741445784618,1280x720,1280x720,750x422,45,3219,3602,9.81.,10.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741445785018,1280x720,1280x720,750x422,45,3219,3602,9.81.,10.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741445785418,1280x720,1280x720,750x422,45,3219,3602,9.81.,10.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741445785819,1280x720,1280x720,750x422,90,3219,3602,9.87.,10.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741445786219,1280x720,1280x720,750x422,90,3219,3602,9.87.,10.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741445786620,1280x720,1280x720,750x422,82,3096,3606,9.82.,10.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741445787020,1280x720,1280x720,750x422,82,3096,3606,9.82.,10.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741445787421,1280x720,1280x720,750x422,82,3096,3606,9.82.,10.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741445787822,1280x720,1280x720,750x422,48,3096,3606,9.76.,10.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741445788223,1280x720,1280x720,750x422,48,3096,3606,9.76.,10.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741445788624,1280x720,1280x720,750x422,94,3055,3588,9.74.,9.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445789024,1280x720,1280x720,750x422,94,3055,3588,9.74.,9.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445789426,1280x720,1280x720,750x422,94,3055,3588,9.74.,9.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445789826,1280x720,1280x720,750x422,98,3055,3588,9.75.,9.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445790227,1280x720,1280x720,750x422,98,3055,3588,9.75.,9.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741445790634,1280x720,1280x720,750x422,41,3018,3495,9.67.,9.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741445791034,1280x720,1280x720,750x422,41,3018,3495,9.67.,9.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741445791436,1280x720,1280x720,750x422,41,3018,3495,9.67.,9.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741445791836,1280x720,1280x720,750x422,56,3018,3495,9.67.,9.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741445792237,1280x720,1280x720,750x422,56,3018,3495,9.67.,9.98.,avc1.4D401F,mp4a.40.2,Low Latency
1741445792640,1280x720,1280x720,750x422,49,3197,3599,9.64.,9.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445793042,1280x720,1280x720,750x422,49,3197,3599,9.64.,9.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445793444,1280x720,1280x720,750x422,49,3197,3599,9.64.,9.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445793843,1280x720,1280x720,750x422,75,3197,3599,9.63.,9.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445794244,1280x720,1280x720,750x422,75,3197,3599,9.63.,9.84.,avc1.4D401F,mp4a.40.2,Low Latency
1741445794645,1280x720,1280x720,750x422,60,3062,3556,9.58.,9.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741445795045,1280x720,1280x720,750x422,60,3062,3556,9.58.,9.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741445795446,1280x720,1280x720,750x422,60,3062,3556,9.58.,9.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741445795848,1280x720,1280x720,750x422,64,3062,3556,9.54.,9.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741445796248,1280x720,1280x720,750x422,64,3062,3556,9.54.,9.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741445796649,1280x720,1280x720,750x422,49,3223,3612,9.55.,9.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741445797050,1280x720,1280x720,750x422,49,3223,3612,9.55.,9.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741445797451,1280x720,1280x720,750x422,49,3223,3612,9.55.,9.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741445797851,1280x720,1280x720,750x422,57,3223,3612,9.47.,9.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741445798254,1280x720,1280x720,750x422,57,3223,3612,9.47.,9.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741445798654,1280x720,1280x720,750x422,64,3016,3603,9.50.,9.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741445799055,1280x720,1280x720,750x422,64,3016,3603,9.50.,9.68.,avc1.4D401F,mp4a.40.2,Low Latency
1741445799455,1280x720,1280x720,750x422,60,3016,3603,9.42.,9.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741445799857,1280x720,1280x720,750x422,60,3016,3603,9.42.,9.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741445800262,1280x720,1280x720,750x422,60,3016,3603,9.42.,9.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741445800663,1280x720,1280x720,750x422,45,3061,3602,9.40.,9.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741445801063,1280x720,1280x720,750x422,45,3061,3602,9.40.,9.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741445801464,1280x720,1280x720,750x422,34,3061,3602,9.39.,9.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445801866,1280x720,1280x720,750x422,34,3061,3602,9.39.,9.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445802267,1280x720,1280x720,750x422,34,3061,3602,9.39.,9.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445802667,1280x720,1280x720,750x422,60,3250,3620,9.33.,9.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445803067,1280x720,1280x720,750x422,60,3250,3620,9.33.,9.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741445803469,1280x720,1280x720,750x422,53,3250,3620,9.25.,9.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445803870,1280x720,1280x720,750x422,53,3250,3620,9.25.,9.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445804271,1280x720,1280x720,750x422,53,3250,3620,9.25.,9.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445804672,1280x720,1280x720,750x422,56,2973,3612,9.31.,9.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445805073,1280x720,1280x720,750x422,56,2973,3612,9.31.,9.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741445805474,1280x720,1280x720,750x422,57,2973,3612,9.22.,9.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741445805874,1280x720,1280x720,750x422,57,2973,3612,9.22.,9.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741445806274,1280x720,1280x720,750x422,57,2973,3612,9.22.,9.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741445806675,1280x720,1280x720,750x422,49,2908,3300,9.19.,9.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741445807076,1280x720,1280x720,750x422,49,2908,3300,9.19.,9.39.,avc1.4D401F,mp4a.40.2,Low Latency
1741445807478,1280x720,1280x720,750x422,38,2908,3300,9.25.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445807882,1280x720,1280x720,750x422,38,2908,3300,9.25.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445808283,1280x720,1280x720,750x422,38,2908,3300,9.25.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445808684,1280x720,1280x720,750x422,41,2908,3536,9.18.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445809084,1280x720,1280x720,750x422,41,2908,3536,9.18.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445809486,1280x720,1280x720,750x422,60,3302,3536,9.17.,9.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741445809887,1280x720,1280x720,750x422,60,3302,3536,9.17.,9.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741445810288,1280x720,1280x720,750x422,60,3302,3536,9.17.,9.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741445810688,1280x720,1280x720,750x422,26,3071,3529,9.14.,9.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741445811089,1280x720,1280x720,750x422,26,3071,3529,9.14.,9.44.,avc1.4D401F,mp4a.40.2,Low Latency
1741445811490,1280x720,1280x720,750x422,23,3071,3529,9.06.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445811890,1280x720,1280x720,750x422,23,3071,3529,9.06.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445812291,1280x720,1280x720,750x422,23,3071,3529,9.06.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445812691,1280x720,1280x720,750x422,102,2996,2943,9.05.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445813093,1280x720,1280x720,750x422,102,2996,2943,9.05.,9.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741445813494,1280x720,1280x720,750x422,79,2996,2943,9.05.,9.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445813894,1280x720,1280x720,750x422,79,2996,2943,9.05.,9.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445814294,1280x720,1280x720,750x422,79,2996,2943,9.05.,9.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445814694,1280x720,1280x720,750x422,38,3194,3570,9.03.,9.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445815094,1280x720,1280x720,750x422,38,3194,3570,9.03.,9.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741445815494,1280x720,1280x720,750x422,71,3194,3570,9.01.,9.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741445815897,1280x720,1280x720,750x422,71,3194,3570,9.01.,9.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741445816297,1280x720,1280x720,750x422,71,3194,3570,9.01.,9.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741445816698,1280x720,1280x720,750x422,60,3316,3614,8.90.,9.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741445817099,1280x720,1280x720,750x422,60,3316,3614,8.90.,9.25.,avc1.4D401F,mp4a.40.2,Low Latency
1741445817500,1280x720,1280x720,750x422,66,3316,3614,8.95.,9.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741445817901,1280x720,1280x720,750x422,66,3316,3614,8.95.,9.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741445818302,1280x720,1280x720,750x422,66,3316,3614,8.95.,9.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741445818702,1280x720,1280x720,750x422,38,2773,3435,8.91.,9.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741445819103,1280x720,1280x720,750x422,38,2773,3435,8.91.,9.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741445819505,1280x720,1280x720,750x422,86,2773,3435,8.73.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445819905,1280x720,1280x720,750x422,86,2773,3435,8.73.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445820307,1280x720,1280x720,750x422,86,2773,3435,8.73.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445820708,1280x720,1280x720,750x422,75,3141,3575,8.83.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445821110,1280x720,1280x720,750x422,75,3141,3575,8.83.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445821512,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445821912,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445822311,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445822712,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445823113,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445823513,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445823913,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445824313,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445824713,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445825114,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445825514,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445825915,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445826315,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445826717,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445827117,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445827518,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445827918,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445828319,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445828719,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445829120,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445829521,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445829921,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445830322,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445830724,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445831125,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445831525,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445831926,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445832326,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445832726,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445833127,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445833527,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445833927,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445834328,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445834728,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445835128,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445835528,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741445835930,1280x720,1280x720,750x422,18,3141,3575,298.80.,8.97.,avc1.4D401F,mp4a.40.2,Low Latency
