UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741549863601,1280x720,1280x720,750x422,42,3074,3477,1.28.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549864002,1280x720,1280x720,750x422,71,3074,3477,1.30.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549864403,1280x720,1280x720,750x422,71,3074,3477,1.30.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549864802,1280x720,1280x720,750x422,67,3147,3548,1.30.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549865203,1280x720,1280x720,750x422,67,3147,3548,1.30.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549865604,1280x720,1280x720,750x422,67,3147,3548,1.30.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549866005,1280x720,1280x720,750x422,52,3147,3548,1.36.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549866404,1280x720,1280x720,750x422,52,3147,3548,1.36.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549866807,1280x720,1280x720,750x422,49,2978,3441,1.33.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549867208,1280x720,1280x720,750x422,49,2978,3441,1.33.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549867609,1280x720,1280x720,750x422,49,2978,3441,1.33.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549868010,1280x720,1280x720,750x422,58,2978,3441,1.33.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549868410,1280x720,1280x720,750x422,58,2978,3441,1.33.,1.71.,avc1.4D401F,mp4a.40.2,Low Latency
1741549868811,1280x720,1280x720,750x422,30,3318,3531,1.29.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549869212,1280x720,1280x720,750x422,30,3318,3531,1.29.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549869613,1280x720,1280x720,750x422,30,3318,3531,1.29.,1.82.,avc1.4D401F,mp4a.40.2,Low Latency
1741549870014,1280x720,1280x720,750x422,49,3318,3531,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549870416,1280x720,1280x720,750x422,49,3318,3531,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549870816,1280x720,1280x720,750x422,54,2923,3388,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549871217,1280x720,1280x720,750x422,54,2923,3388,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549871618,1280x720,1280x720,750x422,54,2923,3388,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549872018,1280x720,1280x720,750x422,57,2923,3388,1.30.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549872417,1280x720,1280x720,750x422,57,2923,3388,1.30.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549872818,1280x720,1280x720,750x422,60,3111,3474,1.36.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549873219,1280x720,1280x720,750x422,60,3111,3474,1.36.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549873619,1280x720,1280x720,750x422,60,3111,3474,1.36.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549874020,1280x720,1280x720,750x422,57,3111,3474,1.36.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549874420,1280x720,1280x720,750x422,57,3111,3474,1.36.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549874822,1280x720,1280x720,750x422,61,2921,3301,1.34.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549875227,1280x720,1280x720,750x422,61,2921,3301,1.34.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549875628,1280x720,1280x720,750x422,61,2921,3301,1.34.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549876028,1280x720,1280x720,750x422,60,2921,3301,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549876429,1280x720,1280x720,750x422,60,2921,3301,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549876831,1280x720,1280x720,750x422,72,3140,3480,1.30.,1.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741549877231,1280x720,1280x720,750x422,72,3140,3480,1.30.,1.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741549877632,1280x720,1280x720,750x422,72,3140,3480,1.30.,1.83.,avc1.4D401F,mp4a.40.2,Low Latency
1741549878031,1280x720,1280x720,750x422,57,3140,3480,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549878432,1280x720,1280x720,750x422,57,3140,3480,1.31.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549878833,1280x720,1280x720,750x422,75,3208,3519,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549879236,1280x720,1280x720,750x422,75,3208,3519,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549879636,1280x720,1280x720,750x422,75,3208,3519,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549880036,1280x720,1280x720,750x422,49,3208,3519,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549880437,1280x720,1280x720,750x422,49,3208,3519,1.33.,1.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741549880836,1280x720,1280x720,750x422,53,3095,3519,1.90.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549881237,1280x720,1280x720,750x422,53,3095,3519,1.90.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549881638,1280x720,1280x720,750x422,53,3095,3519,1.90.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549882039,1280x720,1280x720,750x422,53,3095,3519,1.90.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549882439,1280x720,1280x720,750x422,53,3095,3519,3.15.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549882839,1280x720,1280x720,750x422,N/A,3095,3524,2.59.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549883239,1280x720,1280x720,750x422,N/A,3095,3524,2.59.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549883640,1280x720,1280x720,750x422,N/A,3095,3524,2.59.,1.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741549884042,1280x720,1280x720,750x422,N/A,3095,3524,3.07.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549884442,1280x720,1280x720,750x422,N/A,3095,3524,3.07.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549884844,1280x720,1280x720,750x422,87,2825,3836,3.03.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549885245,1280x720,1280x720,750x422,87,2825,3836,3.03.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549885645,1280x720,1280x720,750x422,87,2825,3836,3.03.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549886046,1280x720,1280x720,750x422,78,2825,3836,3.05.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549886448,1280x720,1280x720,750x422,78,2825,3836,3.05.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549886849,1280x720,1280x720,750x422,63,3057,3787,3.07.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549887249,1280x720,1280x720,750x422,63,3057,3787,3.07.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549887650,1280x720,1280x720,750x422,63,3057,3787,3.07.,3.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741549888051,1280x720,1280x720,750x422,45,3057,3787,3.06.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549888452,1280x720,1280x720,750x422,45,3057,3787,3.06.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549888853,1280x720,1280x720,750x422,69,3121,3667,3.10.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549889256,1280x720,1280x720,750x422,69,3121,3667,3.10.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549889656,1280x720,1280x720,750x422,69,3121,3667,3.10.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549890057,1280x720,1280x720,750x422,60,3121,3667,3.05.,3.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741549890458,1280x720,1280x720,750x422,60,3121,3667,3.05.,3.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741549890859,1280x720,1280x720,750x422,68,3237,3542,3.11.,3.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741549891261,1280x720,1280x720,750x422,68,3237,3542,3.11.,3.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741549891662,1280x720,1280x720,750x422,68,3237,3542,3.11.,3.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741549892063,1280x720,1280x720,750x422,66,3237,3542,3.09.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549892467,1280x720,1280x720,750x422,66,3237,3542,3.09.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549892867,1280x720,1280x720,750x422,53,3127,3110,3.12.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549893268,1280x720,1280x720,750x422,53,3127,3110,3.12.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549893669,1280x720,1280x720,750x422,53,3127,3110,3.12.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549894068,1280x720,1280x720,750x422,68,3127,3110,2.58.,3.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741549894471,1280x720,1280x720,750x422,68,3127,3110,2.58.,3.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741549894872,1280x720,1280x720,750x422,49,3116,3691,3.16.,3.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741549895275,1280x720,1280x720,750x422,49,3116,3691,3.16.,3.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741549895676,1280x720,1280x720,750x422,49,3116,3691,3.16.,3.62.,avc1.4D401F,mp4a.40.2,Low Latency
1741549896077,1280x720,1280x720,750x422,56,3116,3691,3.11.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549896476,1280x720,1280x720,750x422,56,3116,3691,3.11.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549896877,1280x720,1280x720,750x422,60,3170,3682,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549897277,1280x720,1280x720,750x422,60,3170,3682,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549897680,1280x720,1280x720,750x422,60,3170,3682,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549898080,1280x720,1280x720,750x422,68,3170,3682,3.15.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549898480,1280x720,1280x720,750x422,68,3170,3682,3.15.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549898881,1280x720,1280x720,750x422,45,3577,3739,3.15.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549899283,1280x720,1280x720,750x422,45,3577,3739,3.15.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549899684,1280x720,1280x720,750x422,45,3577,3739,3.15.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549900086,1280x720,1280x720,750x422,72,3577,3739,2.99.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549900486,1280x720,1280x720,750x422,72,3577,3739,2.99.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549900887,1280x720,1280x720,750x422,49,3126,3657,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549901289,1280x720,1280x720,750x422,49,3126,3657,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549901690,1280x720,1280x720,750x422,49,3126,3657,3.09.,3.47.,avc1.4D401F,mp4a.40.2,Low Latency
1741549902091,1280x720,1280x720,750x422,56,3126,3657,3.13.,3.61.,avc1.4D401F,mp4a.40.2,Low Latency
1741549902491,1280x720,1280x720,750x422,56,3126,3657,3.13.,3.61.,avc1.4D401F,mp4a.40.2,Low Latency
1741549902893,1280x720,1280x720,750x422,71,2857,3246,3.13.,3.61.,avc1.4D401F,mp4a.40.2,Low Latency
1741549903295,1280x720,1280x720,750x422,71,2857,3246,3.13.,3.61.,avc1.4D401F,mp4a.40.2,Low Latency
1741549903694,1280x720,1280x720,750x422,71,2857,3246,3.13.,3.61.,avc1.4D401F,mp4a.40.2,Low Latency
1741549904095,1280x720,1280x720,750x422,60,2857,3246,3.09.,3.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741549904496,1280x720,1280x720,750x422,60,2857,3246,3.09.,3.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741549904896,1280x720,1280x720,750x422,79,3050,3406,3.15.,3.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741549905296,1280x720,1280x720,750x422,79,3050,3406,3.15.,3.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741549905697,1280x720,1280x720,750x422,79,3050,3406,3.15.,3.45.,avc1.4D401F,mp4a.40.2,Low Latency
1741549906097,1280x720,1280x720,750x422,37,3050,3406,2.88.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549906499,1280x720,1280x720,750x422,37,3050,3406,2.88.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549906900,1280x720,1280x720,750x422,60,2978,3426,3.13.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549907301,1280x720,1280x720,750x422,60,2978,3426,3.13.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549907701,1280x720,1280x720,750x422,60,2978,3426,3.13.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549908101,1280x720,1280x720,750x422,53,2978,3426,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549908502,1280x720,1280x720,750x422,53,2978,3426,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549908903,1280x720,1280x720,750x422,42,3060,3441,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549909306,1280x720,1280x720,750x422,42,3060,3441,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549909706,1280x720,1280x720,750x422,42,3060,3441,3.12.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549910107,1280x720,1280x720,750x422,68,3060,3441,3.10.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549910508,1280x720,1280x720,750x422,68,3060,3441,3.10.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549910910,1280x720,1280x720,750x422,94,3138,3429,3.12.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549911311,1280x720,1280x720,750x422,94,3138,3429,3.12.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549911715,1280x720,1280x720,750x422,94,3138,3429,3.12.,3.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741549912117,1280x720,1280x720,750x422,60,3138,3429,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549912519,1280x720,1280x720,750x422,60,3138,3429,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549912922,1280x720,1280x720,750x422,45,3077,3472,3.17.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549913325,1280x720,1280x720,750x422,45,3077,3472,3.17.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549913726,1280x720,1280x720,750x422,45,3077,3472,3.17.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549914127,1280x720,1280x720,750x422,54,3077,3472,3.16.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549914528,1280x720,1280x720,750x422,54,3077,3472,3.16.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549914929,1280x720,1280x720,750x422,68,3136,3567,3.14.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549915330,1280x720,1280x720,750x422,68,3136,3567,3.14.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549915730,1280x720,1280x720,750x422,75,3136,3567,3.14.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549916130,1280x720,1280x720,750x422,75,3136,3567,3.14.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549916534,1280x720,1280x720,750x422,75,3136,3567,3.14.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549916937,1280x720,1280x720,750x422,56,3065,3524,3.18.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549917337,1280x720,1280x720,750x422,56,3065,3524,3.18.,3.48.,avc1.4D401F,mp4a.40.2,Low Latency
1741549917738,1280x720,1280x720,750x422,59,3065,3524,3.10.,3.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741549918138,1280x720,1280x720,750x422,59,3065,3524,3.10.,3.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741549918539,1280x720,1280x720,750x422,59,3065,3524,3.10.,3.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741549918940,1280x720,1280x720,750x422,47,3120,3553,3.17.,3.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741549919341,1280x720,1280x720,750x422,47,3120,3553,3.17.,3.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741549919742,1280x720,1280x720,750x422,60,3120,3553,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549920142,1280x720,1280x720,750x422,60,3120,3553,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549920544,1280x720,1280x720,750x422,60,3120,3553,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549920944,1280x720,1280x720,750x422,54,3069,3421,3.13.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549921346,1280x720,1280x720,750x422,54,3069,3421,3.13.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549921747,1280x720,1280x720,750x422,64,3069,3421,3.09.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549922148,1280x720,1280x720,750x422,64,3069,3421,3.09.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549922549,1280x720,1280x720,750x422,64,3069,3421,3.09.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549922949,1280x720,1280x720,750x422,67,3220,3580,3.13.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549923350,1280x720,1280x720,750x422,67,3220,3580,3.13.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549923751,1280x720,1280x720,750x422,61,3220,3580,3.15.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549924155,1280x720,1280x720,750x422,61,3220,3580,3.15.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549924556,1280x720,1280x720,750x422,61,3220,3580,3.15.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549924956,1280x720,1280x720,750x422,53,2934,3401,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549925356,1280x720,1280x720,750x422,53,2934,3401,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549925757,1280x720,1280x720,750x422,63,2934,3401,3.10.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549926157,1280x720,1280x720,750x422,63,2934,3401,3.10.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549926557,1280x720,1280x720,750x422,63,2934,3401,3.10.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549926959,1280x720,1280x720,750x422,83,3157,3558,3.12.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549927361,1280x720,1280x720,750x422,83,3157,3558,3.12.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549927763,1280x720,1280x720,750x422,87,3157,3558,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549928164,1280x720,1280x720,750x422,87,3157,3558,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549928566,1280x720,1280x720,750x422,87,3157,3558,3.08.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549928966,1280x720,1280x720,750x422,90,3098,3557,3.15.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549929366,1280x720,1280x720,750x422,90,3098,3557,3.15.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549929767,1280x720,1280x720,750x422,60,3098,3557,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549930167,1280x720,1280x720,750x422,60,3098,3557,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549930570,1280x720,1280x720,750x422,60,3098,3557,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549930971,1280x720,1280x720,750x422,46,3050,3507,3.08.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549931371,1280x720,1280x720,750x422,46,3050,3507,3.08.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549931771,1280x720,1280x720,750x422,49,3050,3507,3.13.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549932175,1280x720,1280x720,750x422,49,3050,3507,3.13.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549932580,1280x720,1280x720,750x422,49,3050,3507,3.13.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549932980,1280x720,1280x720,750x422,68,3055,3483,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549933380,1280x720,1280x720,750x422,68,3055,3483,3.08.,3.42.,avc1.4D401F,mp4a.40.2,Low Latency
1741549933781,1280x720,1280x720,750x422,76,3055,3483,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549934180,1280x720,1280x720,750x422,76,3055,3483,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549934581,1280x720,1280x720,750x422,76,3055,3483,3.10.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549934981,1280x720,1280x720,750x422,53,3026,3397,3.14.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549935382,1280x720,1280x720,750x422,53,3026,3397,3.14.,3.54.,avc1.4D401F,mp4a.40.2,Low Latency
1741549935786,1280x720,1280x720,750x422,60,3026,3397,3.08.,3.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741549936187,1280x720,1280x720,750x422,60,3026,3397,3.08.,3.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741549936588,1280x720,1280x720,750x422,60,3026,3397,3.08.,3.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741549936988,1280x720,1280x720,750x422,45,3243,3548,3.17.,3.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741549937390,1280x720,1280x720,750x422,45,3243,3548,3.17.,3.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741549937791,1280x720,1280x720,750x422,64,3243,3548,3.15.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549938193,1280x720,1280x720,750x422,64,3243,3548,3.15.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549938593,1280x720,1280x720,750x422,64,3243,3548,3.15.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549938994,1280x720,1280x720,750x422,54,3043,3509,3.10.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549939396,1280x720,1280x720,750x422,54,3043,3509,3.10.,3.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741549939799,1280x720,1280x720,750x422,102,3043,3509,3.14.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549940200,1280x720,1280x720,750x422,102,3043,3509,3.14.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549940601,1280x720,1280x720,750x422,102,3043,3509,3.14.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549941001,1280x720,1280x720,750x422,69,3097,3456,3.09.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549941403,1280x720,1280x720,750x422,69,3097,3456,3.09.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549941804,1280x720,1280x720,750x422,56,3097,3456,3.13.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549942204,1280x720,1280x720,750x422,56,3097,3456,3.13.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549942607,1280x720,1280x720,750x422,56,3097,3456,3.13.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549943009,1280x720,1280x720,750x422,61,3445,3576,3.06.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549943409,1280x720,1280x720,750x422,61,3445,3576,3.06.,3.59.,avc1.4D401F,mp4a.40.2,Low Latency
1741549943812,1280x720,1280x720,750x422,54,3445,3576,3.13.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549944213,1280x720,1280x720,750x422,54,3445,3576,3.13.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549944613,1280x720,1280x720,750x422,54,3445,3576,3.13.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549945015,1280x720,1280x720,750x422,26,3097,3572,3.16.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549945415,1280x720,1280x720,750x422,26,3097,3572,3.16.,3.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741549945818,1280x720,1280x720,750x422,52,3097,3572,3.13.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549946215,1280x720,1280x720,750x422,52,3097,3572,3.13.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549946616,1280x720,1280x720,750x422,52,3097,3572,3.13.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549947016,1280x720,1280x720,750x422,72,2708,3319,3.16.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549947420,1280x720,1280x720,750x422,72,2708,3319,3.16.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549947821,1280x720,1280x720,750x422,92,2708,3319,3.14.,3.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741549948221,1280x720,1280x720,750x422,92,2708,3319,3.14.,3.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741549948622,1280x720,1280x720,750x422,92,2708,3319,3.14.,3.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741549949024,1280x720,1280x720,750x422,64,3122,3457,3.13.,3.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741549949425,1280x720,1280x720,750x422,64,3122,3457,3.13.,3.52.,avc1.4D401F,mp4a.40.2,Low Latency
1741549949831,1280x720,1280x720,750x422,23,3122,3457,3.11.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549950231,1280x720,1280x720,750x422,23,3122,3457,3.11.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549950633,1280x720,1280x720,750x422,23,3122,3457,3.11.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549951033,1280x720,1280x720,750x422,37,3334,3540,3.11.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549951436,1280x720,1280x720,750x422,37,3334,3540,3.11.,3.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741549951839,1280x720,1280x720,750x422,77,3334,3540,3.12.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549952239,1280x720,1280x720,750x422,77,3334,3540,3.12.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549952639,1280x720,1280x720,750x422,77,3334,3540,3.12.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741549953039,1280x720,1280x720,750x422,49,3053,3540,3.09.,3.55.,avc1.4D401F,mp4a.40.2,Low Latency
