UTC,Voltage (V),Current (A),Active Power (W),Computed Power (W),Frequency (Hz),Apparent Power (VA),Power Factor (PF),Total Energy (Wh),Resettable Energy (Wh),Elapsed Time (µs)
1740557566826,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21943.092346191406
1740557566863,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22668.36166381836
1740557566900,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22117.137908935547
1740557566937,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21791.934967041016
1740557566973,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21009.92202758789
1740557567011,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22282.60040283203
1740557567047,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21768.569946289062
1740557567112,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21838.18817138672
1740557567149,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22309.541702270508
1740557567185,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21667.48046875
1740557567222,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21514.892578125
1740557567259,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21859.169006347656
1740557567297,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22996.187210083008
1740557567334,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22237.300872802734
1740557567371,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21591.4249420166
1740557567408,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21966.218948364258
1740557567445,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22297.382354736328
1740557567481,234,0.013,1,1.901,50.0,3,0.625,32919,32918,21315.336227416992
1740557567520,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22830.724716186523
1740557567557,234,0.013,1,1.901,50.0,3,0.625,32919,32918,22267.818450927734
1740557567594,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22031.784057617188
1740557567630,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21299.362182617188
1740557567668,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22139.07241821289
1740557567705,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21640.539169311523
1740557567741,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21613.121032714844
1740557567779,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22473.812103271484
1740557567815,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21839.85710144043
1740557567851,234,0.014,1,1.979,49.99,3,0.604,32919,32918,20965.3377532959
1740557567887,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21243.33381652832
1740557567938,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21331.310272216797
1740557567974,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21368.741989135742
1740557568011,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21940.46974182129
1740557568049,234,0.014,1,1.979,49.99,3,0.604,32919,32918,23090.600967407227
1740557568087,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22864.103317260742
1740557568123,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21509.170532226562
1740557568161,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22183.17985534668
1740557568198,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22558.212280273438
1740557568234,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21584.033966064453
1740557568272,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22855.99708557129
1740557568308,234,0.014,1,1.979,49.99,3,0.604,32919,32918,20905.97152709961
1740557568344,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21731.853485107422
1740557568385,234,0.014,1,1.979,49.99,3,0.604,32919,32918,25662.42218017578
1740557568421,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21576.404571533203
1740557568459,234,0.014,1,1.979,49.99,3,0.604,32919,32918,22182.464599609375
1740557568496,234,0.014,1,1.979,49.99,3,0.604,32919,32918,21849.15542602539
1740557568537,234,0.014,1,1.979,49.99,3,0.604,32919,32918,26089.906692504883
1740557568581,234,0.014,1,1.979,49.99,3,0.604,32919,32918,28630.971908569336
1740557568617,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21478.891372680664
1740557568654,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22177.934646606445
1740557568691,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21770.715713500977
1740557568727,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21491.050720214844
1740557568764,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22156.0001373291
1740557568802,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22982.83576965332
1740557568838,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21147.01271057129
1740557568874,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21962.16583251953
1740557568910,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22068.023681640625
1740557568947,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22286.653518676758
1740557568984,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22561.78855895996
1740557569021,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22169.113159179688
1740557569059,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22731.06575012207
1740557569096,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21548.748016357422
1740557569133,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21862.98370361328
1740557569170,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21830.55877685547
1740557569207,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21419.286727905273
1740557569243,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21429.061889648438
1740557569294,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21912.336349487305
1740557569330,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21776.437759399414
1740557569369,234,0.014,2,1.956,49.99,3,0.597,32919,32918,23154.497146606445
1740557569405,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22022.724151611328
1740557569442,234,0.014,2,1.956,49.99,3,0.597,32919,32918,21847.48649597168
1740557569483,234,0.014,2,1.956,49.99,3,0.597,32919,32918,26137.113571166992
1740557569520,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22182.226181030273
1740557569558,234,0.014,2,1.956,49.99,3,0.597,32919,32918,22162.199020385742
1740557569595,234,0.014,2,2.011,49.99,3,0.614,32919,32918,22026.06201171875
1740557569630,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21429.53872680664
1740557569667,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21184.444427490234
1740557569704,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21644.35386657715
1740557569740,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21307.46841430664
1740557569776,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21397.35221862793
1740557569815,234,0.014,2,2.011,49.99,3,0.614,32919,32918,23359.298706054688
1740557569851,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21675.10986328125
1740557569887,234,0.014,2,2.011,49.99,3,0.614,32919,32918,20867.82455444336
1740557569923,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21329.402923583984
1740557569959,234,0.014,2,2.011,49.99,3,0.614,32919,32918,22162.199020385742
1740557569996,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21633.625030517578
1740557570034,234,0.014,2,2.011,49.99,3,0.614,32919,32918,23276.329040527344
1740557570070,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21958.82797241211
1740557570108,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21893.024444580078
1740557570145,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21580.934524536133
1740557570180,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21136.045455932617
1740557570217,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21484.375
1740557570254,234,0.014,2,2.011,49.99,3,0.614,32919,32918,22147.655487060547
1740557570292,234,0.014,2,2.011,49.99,3,0.614,32919,32918,22162.675857543945
1740557570332,234,0.014,2,2.011,49.99,3,0.614,32919,32918,24388.31329345703
1740557570404,234,0.014,2,2.011,49.99,3,0.614,32919,32918,23308.277130126953
1740557570440,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21555.423736572266
1740557570477,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21482.70606994629
1740557570521,234,0.014,2,2.011,49.99,3,0.614,32919,32918,29388.1893157959
1740557570558,234,0.014,2,2.011,49.99,3,0.614,32919,32918,21505.59425354004
1740557570594,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22345.06607055664
1740557570662,234,0.013,1,1.892,49.99,3,0.622,32919,32918,20662.06932067871
1740557570699,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22946.596145629883
1740557570735,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21659.135818481445
1740557570771,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21608.591079711914
1740557570807,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21219.253540039062
1740557570842,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21241.188049316406
1740557570879,234,0.013,1,1.892,49.99,3,0.622,32919,32918,20658.493041992188
1740557570926,234,0.013,1,1.892,49.99,3,0.622,32919,32918,31926.870346069336
1740557570961,234,0.013,1,1.892,49.99,3,0.622,32919,32918,20532.36961364746
1740557570998,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22144.556045532227
1740557571035,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21952.86750793457
1740557571074,234,0.013,1,1.892,49.99,3,0.622,32919,32918,24573.326110839844
1740557571112,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22345.781326293945
1740557571149,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22773.98109436035
1740557571186,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21849.393844604492
1740557571223,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21944.99969482422
1740557571261,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22228.479385375977
1740557571298,234,0.013,1,1.892,49.99,3,0.622,32919,32918,22198.43864440918
1740557571335,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21607.398986816406
1740557571372,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21815.53840637207
1740557571408,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21381.616592407227
1740557571445,234,0.013,1,1.892,49.99,3,0.622,32919,32918,21973.371505737305
1740557571483,234,0.013,1,1.892,49.99,3,0.622,32919,32918,23128.747940063477
1740557571522,234,0.013,1,1.892,49.99,3,0.622,32919,32918,23075.103759765625
1740557571560,234,0.013,1,1.892,49.99,3,0.622,32919,32918,23407.697677612305
1740557571599,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23405.075073242188
1740557571637,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23088.21678161621
1740557571675,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23031.71157836914
1740557571712,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22503.61442565918
1740557571749,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22876.02424621582
1740557571788,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23120.641708374023
1740557571826,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23301.83982849121
1740557571865,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23988.962173461914
1740557571902,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21645.784378051758
1740557571940,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22706.031799316406
1740557571977,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23423.433303833008
1740557572021,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22392.749786376953
1740557572059,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22755.38444519043
1740557572098,234,0.013,1,1.898,49.99,3,0.624,32919,32918,24392.366409301758
1740557572136,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22987.12730407715
1740557572175,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23165.94123840332
1740557572213,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23340.702056884766
1740557572251,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23326.635360717773
1740557572289,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22214.174270629883
1740557572326,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22575.855255126953
1740557572363,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22404.909133911133
1740557572401,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22842.1688079834
1740557572438,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22599.93553161621
1740557572476,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22818.08853149414
1740557572520,234,0.013,1,1.898,49.99,3,0.624,32919,32918,29672.861099243164
1740557572558,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22797.107696533203
1740557572596,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22943.496704101562
1740557572634,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23365.020751953125
1740557572672,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22526.74102783203
1740557572730,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22723.913192749023
1740557572768,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22877.216339111328
1740557572806,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23118.257522583008
1740557572845,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23042.20199584961
1740557572883,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22842.1688079834
1740557572920,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22191.04766845703
1740557572958,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23045.778274536133
1740557572995,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23355.00717163086
1740557573033,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22428.035736083984
1740557573071,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23466.58706665039
1740557573109,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22439.241409301758
1740557573147,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22840.73829650879
1740557573185,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22872.6863861084
1740557573222,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22448.77815246582
1740557573260,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23154.497146606445
1740557573297,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22496.22344970703
1740557573335,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23100.852966308594
1740557573384,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22953.271865844727
1740557573421,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22134.065628051758
1740557573459,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23669.48127746582
1740557573497,234,0.013,1,1.895,49.99,3,0.623,32919,32918,22889.61410522461
1740557573536,234,0.013,1,1.895,49.99,3,0.623,32919,32918,23522.615432739258
1740557573581,234,0.013,1,1.895,49.99,3,0.623,32919,32918,30561.68556213379
1740557573620,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23360.252380371094
1740557573658,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23105.621337890625
1740557573695,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22809.982299804688
1740557573733,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22823.572158813477
1740557573770,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22090.435028076172
1740557573810,234,0.013,1,1.898,49.99,3,0.624,32919,32918,24500.131607055664
1740557573850,234,0.013,1,1.898,49.99,3,0.624,32919,32918,24430.75180053711
1740557573888,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22634.506225585938
1740557573926,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23545.265197753906
1740557573965,234,0.013,1,1.898,49.99,3,0.624,32919,32918,24237.871170043945
1740557574003,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23134.946823120117
1740557574040,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22345.542907714844
1740557574079,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23367.16651916504
1740557574117,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23328.542709350586
1740557574155,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22884.607315063477
1740557574192,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21641.254425048828
1740557574229,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21717.071533203125
1740557574267,234,0.013,1,1.898,49.99,3,0.624,32919,32918,23034.095764160156
1740557574304,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21818.876266479492
1740557574340,234,0.013,1,1.898,49.99,3,0.624,32919,32918,20960.330963134766
1740557574376,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21300.554275512695
1740557574413,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21685.60028076172
1740557574449,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21657.228469848633
1740557574485,234,0.013,1,1.898,49.99,3,0.624,32919,32918,21210.432052612305
1740557574529,234,0.013,1,1.898,49.99,3,0.624,32919,32918,28821.468353271484
1740557574565,234,0.013,1,1.898,49.99,3,0.624,32919,32918,22172.68943786621
1740557574602,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22217.0352935791
1740557574639,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22034.168243408203
1740557574674,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21150.588989257812
1740557574739,234,0.013,1,1.895,49.98,3,0.623,32919,32918,20812.511444091797
1740557574776,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22180.557250976562
1740557574816,234,0.013,1,1.895,49.98,3,0.623,32919,32918,23327.350616455078
1740557574853,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22386.550903320312
1740557574891,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22686.71989440918
1740557574931,234,0.013,1,1.895,49.98,3,0.623,32919,32918,25879.1446685791
1740557574969,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22381.54411315918
1740557575007,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22866.010665893555
1740557575043,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21989.107131958008
1740557575082,234,0.013,1,1.895,49.98,3,0.623,32919,32918,23329.734802246094
1740557575119,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21674.87144470215
1740557575156,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22354.1259765625
1740557575193,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21863.222122192383
1740557575229,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21924.495697021484
1740557575267,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22816.41960144043
1740557575304,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21539.44969177246
1740557575340,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21952.62908935547
1740557575377,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21860.361099243164
1740557575413,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21687.50762939453
1740557575449,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21838.18817138672
1740557575485,234,0.013,1,1.895,49.98,3,0.623,32919,32918,22069.215774536133
1740557575522,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21605.253219604492
1740557575559,234,0.013,1,1.895,49.98,3,0.623,32919,32918,21874.189376831055
1740557575596,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22182.941436767578
1740557575634,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22343.39714050293
1740557575671,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22068.023681640625
1740557575708,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21467.208862304688
1740557575745,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21709.918975830078
1740557575782,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21756.649017333984
1740557575818,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21816.730499267578
1740557575855,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21518.945693969727
1740557575891,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21494.86541748047
1740557575928,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21658.42056274414
1740557575963,234,0.013,1,1.898,49.98,3,0.624,32919,32918,20683.28857421875
1740557576001,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21713.0184173584
1740557576038,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21455.764770507812
1740557576076,234,0.013,1,1.898,49.98,3,0.624,32919,32918,23440.122604370117
1740557576118,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22905.588150024414
1740557576155,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21843.910217285156
1740557576191,234,0.013,1,1.898,49.98,3,0.624,32919,32918,21396.398544311523
1740557576228,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22069.215774536133
1740557576268,234,0.013,1,1.898,49.98,3,0.624,32919,32918,25147.91488647461
1740557576305,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22320.270538330078
1740557576343,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22495.508193969727
1740557576381,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22633.31413269043
1740557576419,234,0.013,1,1.898,49.98,3,0.624,32919,32918,23463.964462280273
1740557576456,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22629.737854003906
1740557576494,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22647.857666015625
1740557576532,234,0.013,1,1.898,49.98,3,0.624,32919,32918,22897.958755493164
1740557576578,234,0.013,1,1.898,49.98,3,0.624,32919,32918,30208.110809326172
1740557576616,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22926.09214782715
1740557576654,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23175.00114440918
1740557576691,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22626.399993896484
1740557576730,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23504.018783569336
1740557576767,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22905.11131286621
1740557576805,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22493.839263916016
1740557576842,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22212.02850341797
1740557576883,234,0.014,2,2.005,49.98,3,0.612,32919,32918,24480.104446411133
1740557576920,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22026.538848876953
1740557576958,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22806.167602539062
1740557576995,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22643.8045501709
1740557577033,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22879.600524902344
1740557577071,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23472.54753112793
1740557577116,234,0.014,2,2.005,49.98,3,0.612,32919,32918,30524.015426635742
1740557577152,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22147.178649902344
1740557577189,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22447.10922241211
1740557577226,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22171.735763549805
1740557577262,234,0.014,2,2.005,49.98,3,0.612,32919,32918,22550.82130432129
1740557577304,234,0.014,2,2.005,49.98,3,0.612,32919,32918,26243.209838867188
1740557577341,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23039.34097290039
1740557577381,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23797.988891601562
1740557577419,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23265.361785888672
1740557577471,234,0.014,2,2.005,49.98,3,0.612,32919,32918,23819.684982299805
1740557577513,234,0.014,2,2.005,49.98,3,0.612,32919,32918,27604.341506958008
1740557577554,234,0.014,2,2.005,49.98,3,0.612,32919,32918,25533.676147460938
1740557577599,234,0.013,1,1.91,49.98,3,0.628,32919,32918,29540.061950683594
1740557577637,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22858.619689941406
1740557577675,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22878.408432006836
1740557577713,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23061.513900756836
1740557577753,234,0.013,1,1.91,49.98,3,0.628,32919,32918,24976.730346679688
1740557577791,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23012.161254882812
1740557577833,234,0.013,1,1.91,49.98,3,0.628,32919,32918,26892.423629760742
1740557577871,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22635.936737060547
1740557577909,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23353.81507873535
1740557577946,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22842.884063720703
1740557577985,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23202.180862426758
1740557578022,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22282.36198425293
1740557578059,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22881.746292114258
1740557578097,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22644.996643066406
1740557578135,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23229.83741760254
1740557578171,234,0.013,1,1.91,49.98,3,0.628,32919,32918,21481.037139892578
1740557578208,234,0.013,1,1.91,49.98,3,0.628,32919,32918,21907.567977905273
1740557578245,234,0.013,1,1.91,49.98,3,0.628,32919,32918,21834.373474121094
1740557578281,234,0.013,1,1.91,49.98,3,0.628,32919,32918,21589.040756225586
1740557578361,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22681.713104248047
1740557578399,234,0.013,1,1.91,49.98,3,0.628,32919,32918,23373.126983642578
1740557578434,234,0.013,1,1.91,49.98,3,0.628,32919,32918,20776.748657226562
1740557578470,234,0.013,1,1.91,49.98,3,0.628,32919,32918,21976.470947265625
1740557578511,234,0.013,1,1.91,49.98,3,0.628,32919,32918,25707.483291625977
1740557578547,234,0.013,1,1.91,49.98,3,0.628,32919,32918,22228.717803955078
1740557578593,234,0.013,1,1.868,49.98,3,0.614,32919,32918,30767.67921447754
1740557578629,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21984.81559753418
1740557578666,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21819.591522216797
1740557578702,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21197.31903076172
1740557578739,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21732.330322265625
1740557578776,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22111.892700195312
1740557578842,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22132.396697998047
1740557578878,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21500.349044799805
1740557578914,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21363.97361755371
1740557578950,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21621.7041015625
1740557578987,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21729.230880737305
1740557579023,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22082.805633544922
1740557579061,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21898.984909057617
1740557579097,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21853.68537902832
1740557579135,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21945.953369140625
1740557579172,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21826.505661010742
1740557579208,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21215.438842773438
1740557579245,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22894.38247680664
1740557579284,234,0.013,1,1.868,49.98,3,0.614,32919,32918,23973.22654724121
1740557579320,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21015.167236328125
1740557579357,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22413.253784179688
1740557579395,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21963.834762573242
1740557579431,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21559.476852416992
1740557579468,234,0.013,1,1.868,49.98,3,0.614,32919,32918,22178.88832092285
1740557579504,234,0.013,1,1.868,49.98,3,0.614,32919,32918,21387.338638305664
