UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741548147310,640x360,640x360,750x422,30,569,753,16.44.,16.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741548147711,640x360,640x360,750x422,32,569,753,16.41.,17.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741548148111,640x360,640x360,750x422,32,569,753,16.41.,17.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741548148512,640x360,640x360,750x422,32,569,753,16.41.,17.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741548148914,640x360,640x360,750x422,30,533,716,16.35.,17.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741548149313,640x360,640x360,750x422,30,533,716,16.35.,17.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741548149714,640x360,640x360,750x422,38,533,716,16.30.,16.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741548150114,640x360,640x360,750x422,38,533,716,16.30.,16.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741548150516,640x360,640x360,750x422,38,533,716,16.30.,16.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741548150916,640x360,640x360,750x422,22,582,751,16.31.,16.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741548151317,640x360,640x360,750x422,22,582,751,16.31.,16.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741548151718,640x360,640x360,750x422,30,582,751,16.28.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548152118,640x360,640x360,750x422,30,582,751,16.28.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548152519,640x360,640x360,750x422,30,582,751,16.28.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548152918,640x360,640x360,750x422,23,556,742,16.25.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548153321,640x360,640x360,750x422,23,556,742,16.25.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548153721,640x360,640x360,750x422,11,556,742,16.01.,16.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548154122,640x360,640x360,750x422,11,556,742,16.01.,16.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548154523,640x360,640x360,750x422,11,556,742,16.01.,16.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548154926,640x360,640x360,750x422,30,556,760,16.22.,16.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548155327,640x360,640x360,750x422,30,556,760,16.22.,16.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741548155728,640x360,640x360,750x422,30,631,760,16.19.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548156129,640x360,640x360,750x422,30,631,760,16.19.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548156529,640x360,640x360,750x422,30,631,760,16.19.,16.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741548156929,640x360,640x360,750x422,30,519,712,15.97.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548157330,640x360,640x360,750x422,30,519,712,15.97.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548157731,640x360,640x360,750x422,26,519,712,14.93.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548158130,640x360,640x360,750x422,26,519,712,14.93.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548158531,640x360,640x360,750x422,26,519,712,14.93.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548158932,640x360,640x360,750x422,N/A,519,742,15.99.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548159335,640x360,640x360,750x422,N/A,519,742,15.99.,16.58.,avc1.4D401F,mp4a.40.2,Low Latency
1741548159735,640x360,640x360,750x422,35,575,742,15.97.,16.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741548160136,640x360,640x360,750x422,35,575,742,15.97.,16.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741548160536,640x360,640x360,750x422,35,575,742,15.97.,16.70.,avc1.4D401F,mp4a.40.2,Low Latency
1741548160937,640x360,640x360,750x422,35,559,749,15.94.,16.57.,avc1.4D401F,mp4a.40.2,Low Latency
1741548161338,640x360,640x360,750x422,35,559,749,15.94.,16.57.,avc1.4D401F,mp4a.40.2,Low Latency
1741548161739,640x360,640x360,750x422,33,559,749,15.91.,16.57.,avc1.4D401F,mp4a.40.2,Low Latency
1741548162139,640x360,640x360,750x422,33,559,749,15.91.,16.57.,avc1.4D401F,mp4a.40.2,Low Latency
1741548162538,640x360,640x360,750x422,33,559,749,15.91.,16.57.,avc1.4D401F,mp4a.40.2,Low Latency
1741548162939,640x360,640x360,750x422,30,619,755,15.91.,16.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741548163341,640x360,640x360,750x422,30,619,755,15.91.,16.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741548163741,640x360,640x360,750x422,30,619,755,15.89.,16.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741548164141,640x360,640x360,750x422,30,619,755,15.89.,16.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741548164542,640x360,640x360,750x422,30,619,755,15.89.,16.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741548164943,640x360,640x360,750x422,19,480,675,15.93.,16.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548165345,640x360,640x360,750x422,19,480,675,15.93.,16.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548165745,640x360,640x360,750x422,38,480,675,15.79.,16.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548166147,640x360,640x360,750x422,38,480,675,15.79.,16.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548166548,640x360,640x360,750x422,38,480,675,15.79.,16.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741548166949,640x360,640x360,750x422,26,565,731,15.86.,16.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548167350,640x360,640x360,750x422,26,565,731,15.86.,16.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548167751,640x360,640x360,750x422,34,565,731,15.83.,16.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548168153,640x360,640x360,750x422,34,565,731,15.83.,16.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548168561,640x360,640x360,750x422,34,565,731,15.83.,16.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741548168962,640x360,640x360,750x422,30,583,738,15.70.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548169363,640x360,640x360,750x422,30,583,738,15.70.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548169764,640x360,640x360,750x422,30,583,738,15.66.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548170165,640x360,640x360,750x422,30,583,738,15.66.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548170567,640x360,640x360,750x422,30,583,738,15.66.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548170968,640x360,640x360,750x422,30,583,1000,19.45.,16.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548171369,640x360,640x360,750x422,30,583,1000,19.45.,16.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548171769,640x360,640x360,750x422,30,178,6838,20.46.,16.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548172169,640x360,640x360,750x422,30,178,6838,20.46.,16.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548172571,640x360,640x360,750x422,30,178,6838,20.46.,16.41.,avc1.4D401F,mp4a.40.2,Low Latency
1741548172970,640x360,640x360,750x422,30,178,6838,19.34.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548173371,640x360,640x360,750x422,30,178,6838,19.34.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548173772,640x360,640x360,750x422,26,178,6838,18.46.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548174171,640x360,640x360,750x422,26,178,6838,18.46.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548174572,640x360,640x360,750x422,26,178,6838,18.46.,16.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741548174974,640x360,640x360,750x422,26,178,10,19.46.,16.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548175375,640x360,640x360,750x422,26,178,10,19.46.,16.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548175777,640x360,640x360,750x422,30,197,10,18.47.,16.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548176178,640x360,640x360,750x422,30,197,10,18.47.,16.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548176578,640x360,640x360,750x422,30,197,10,18.47.,16.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741548176979,640x360,640x360,750x422,30,197,10,17.46.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548177380,640x360,640x360,750x422,30,197,10,17.46.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548177780,640x360,640x360,750x422,30,163,13,18.47.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548178181,640x360,640x360,750x422,30,163,13,18.47.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548178581,640x360,640x360,750x422,30,163,13,18.47.,16.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741548178981,640x360,640x360,750x422,30,163,13,17.47.,16.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548179382,640x360,640x360,750x422,30,163,13,17.47.,16.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548179783,640x360,640x360,750x422,34,185,12,18.47.,16.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548180183,640x360,640x360,750x422,34,185,12,18.47.,16.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548180584,640x360,640x360,750x422,34,185,12,18.47.,16.16.,avc1.4D401F,mp4a.40.2,Low Latency
1741548180986,640x360,640x360,750x422,30,185,12,17.47.,16.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741548181386,640x360,640x360,750x422,30,185,12,17.47.,16.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741548181787,640x360,640x360,750x422,30,177,14,18.45.,16.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741548182188,640x360,640x360,750x422,30,177,14,18.45.,16.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741548182588,640x360,640x360,750x422,30,177,14,18.45.,16.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741548182988,640x360,640x360,750x422,30,170,14,19.46.,16.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548183388,640x360,640x360,750x422,30,170,14,19.46.,16.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548183789,640x360,640x360,750x422,34,170,14,18.45.,16.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548184190,640x360,640x360,750x422,34,170,14,18.45.,16.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548184591,640x360,640x360,750x422,34,170,14,18.45.,16.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741548184991,640x360,640x360,750x422,30,186,15,19.46.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548185392,640x360,640x360,750x422,30,186,15,19.46.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548185794,640x360,640x360,750x422,34,186,15,18.46.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548186194,640x360,640x360,750x422,34,186,15,18.46.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548186594,640x360,640x360,750x422,34,186,15,18.46.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548186995,256x144,256x144,750x422,26,186,17,19.13.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548187397,256x144,256x144,750x422,26,186,17,19.13.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548187796,256x144,256x144,750x422,26,176,17,18.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548188198,256x144,256x144,750x422,26,176,17,18.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548188598,256x144,256x144,750x422,26,176,17,18.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548188999,256x144,256x144,750x422,27,192,16,17.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548189400,256x144,256x144,750x422,27,192,16,17.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548189801,256x144,256x144,750x422,30,192,16,16.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548190201,256x144,256x144,750x422,30,192,16,16.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548190601,256x144,256x144,750x422,30,192,16,16.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548191001,256x144,256x144,750x422,19,192,16,15.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548191402,256x144,256x144,750x422,19,192,16,15.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548191802,256x144,256x144,750x422,30,6,14,16.71.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548192202,256x144,256x144,750x422,30,6,14,16.71.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548192603,256x144,256x144,750x422,30,6,14,16.71.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548193006,256x144,256x144,750x422,30,161,14,17.71.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548193407,256x144,256x144,750x422,30,161,14,17.71.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548193808,256x144,256x144,750x422,38,171,15,18.72.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548194208,256x144,256x144,750x422,38,171,15,18.72.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548194608,256x144,256x144,750x422,38,171,15,18.72.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548195008,256x144,256x144,750x422,30,171,15,17.72.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548195408,256x144,256x144,750x422,30,171,15,17.72.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548195808,256x144,256x144,750x422,30,169,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548196209,256x144,256x144,750x422,30,169,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548196610,256x144,256x144,750x422,30,169,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548197009,256x144,256x144,750x422,34,169,15,19.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548197409,256x144,256x144,750x422,34,169,15,19.70.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548197809,256x144,256x144,750x422,23,168,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548198210,256x144,256x144,750x422,23,168,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548198610,256x144,256x144,750x422,23,168,15,18.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548199011,256x144,256x144,750x422,26,177,15,19.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548199411,256x144,256x144,750x422,26,177,15,19.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548199811,256x144,256x144,750x422,34,177,15,18.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548200211,256x144,256x144,750x422,34,177,15,18.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548200612,256x144,256x144,750x422,34,177,15,18.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548201012,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548201412,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548201812,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548202213,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548202613,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548203013,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548203414,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548203815,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548204616,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548204215,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548205017,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548205418,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548205819,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548206220,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548206621,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548207022,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548207423,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548207823,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548208224,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548208624,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548209024,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548209424,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548209824,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548210225,256x144,256x144,750x422,30,177,15,17.74.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548210626,256x144,256x144,750x422,N/A,177,15,10.54.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548211026,256x144,256x144,750x422,N/A,177,15,10.54.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548211427,256x144,256x144,750x422,11,177,16,17.13.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548211828,256x144,256x144,750x422,155,169,14,22.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548212228,256x144,256x144,750x422,155,169,14,22.73.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548212628,256x144,256x144,750x422,26,174,14,23.87.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548213029,256x144,256x144,750x422,26,174,14,23.87.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548213432,256x144,256x144,750x422,26,174,14,23.87.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548213833,256x144,256x144,750x422,32,170,14,22.88.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548214233,256x144,256x144,750x422,32,170,14,22.88.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548214638,256x144,256x144,750x422,26,170,15,23.86.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548215039,256x144,256x144,750x422,26,170,15,23.86.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548215439,256x144,256x144,750x422,26,170,15,23.86.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548215839,256x144,256x144,750x422,32,162,15,22.85.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548216239,256x144,256x144,750x422,32,162,15,22.85.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548216640,256x144,256x144,750x422,30,162,15,21.85.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548217043,256x144,256x144,750x422,30,162,15,21.85.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548217444,256x144,256x144,750x422,30,162,15,21.85.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548217845,256x144,256x144,750x422,30,178,15,22.02.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548218245,256x144,256x144,750x422,30,178,15,22.02.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548218644,256x144,256x144,750x422,41,178,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548219045,256x144,256x144,750x422,41,178,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548219446,256x144,256x144,750x422,41,178,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548219847,256x144,256x144,750x422,26,168,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548220247,256x144,256x144,750x422,26,168,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548220647,256x144,256x144,750x422,30,158,15,23.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548221048,256x144,256x144,750x422,30,158,15,23.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548221449,256x144,256x144,750x422,30,158,15,23.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548221850,256x144,256x144,750x422,30,158,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548222251,256x144,256x144,750x422,30,158,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548222652,256x144,256x144,750x422,30,158,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548223052,256x144,256x144,750x422,30,158,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548223454,256x144,256x144,750x422,30,158,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548223855,256x144,256x144,750x422,34,168,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548224255,256x144,256x144,750x422,34,168,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548224655,256x144,256x144,750x422,34,168,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548225056,256x144,256x144,750x422,23,168,15,22.84.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548225457,256x144,256x144,750x422,23,168,15,22.84.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548225858,256x144,256x144,750x422,12,180,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548226259,256x144,256x144,750x422,12,180,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548226659,256x144,256x144,750x422,30,180,15,23.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548227063,256x144,256x144,750x422,30,180,15,23.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548227463,256x144,256x144,750x422,30,180,15,23.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548227864,256x144,256x144,750x422,38,177,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548228265,256x144,256x144,750x422,38,177,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548228666,256x144,256x144,750x422,30,177,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548229067,256x144,256x144,750x422,30,177,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548229468,256x144,256x144,750x422,30,177,15,21.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548229869,256x144,256x144,750x422,26,184,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548230268,256x144,256x144,750x422,26,184,15,22.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548230669,256x144,256x144,750x422,30,184,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548231069,256x144,256x144,750x422,30,184,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548231469,256x144,256x144,750x422,30,184,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548231870,256x144,256x144,750x422,29,181,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548232270,256x144,256x144,750x422,29,181,15,22.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548232669,256x144,256x144,750x422,30,181,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548233069,256x144,256x144,750x422,30,181,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548233470,256x144,256x144,750x422,30,181,15,21.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548233870,256x144,256x144,750x422,30,181,15,20.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548234270,256x144,256x144,750x422,30,181,15,20.03.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548234670,256x144,256x144,750x422,30,181,15,19.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548235071,256x144,256x144,750x422,30,181,15,19.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548235471,256x144,256x144,750x422,30,181,15,19.04.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548235872,256x144,256x144,750x422,28,60,1000,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548236273,256x144,256x144,750x422,28,60,1000,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548236673,256x144,256x144,750x422,32,519,1228,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548237075,256x144,256x144,750x422,32,519,1228,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548237476,256x144,256x144,750x422,32,519,1228,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548237876,256x144,256x144,750x422,31,519,1228,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548238277,256x144,256x144,750x422,31,519,1228,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548238679,256x144,256x144,750x422,27,535,791,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548239080,256x144,256x144,750x422,27,535,791,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548239483,256x144,256x144,750x422,27,535,791,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548239884,256x144,256x144,750x422,34,535,791,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548240287,256x144,256x144,750x422,34,535,791,20.45.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548240688,256x144,256x144,750x422,23,571,764,20.40.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548241089,256x144,256x144,750x422,23,571,764,20.40.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548241491,256x144,256x144,750x422,23,571,764,20.40.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548241893,256x144,256x144,750x422,11,571,764,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548242293,256x144,256x144,750x422,11,571,764,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741548242693,256x144,256x144,750x422,15,560,724,20.41.,16.27.,avc1.4D401F,mp4a.40.2,Low Latency
