UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741443896151,640x360,640x360,750x422,30,556,747,18.91.,21.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443896555,640x360,640x360,750x422,30,556,747,18.91.,21.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443896955,640x360,640x360,750x422,30,511,929,20.68.,21.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443897355,640x360,640x360,750x422,30,511,929,20.68.,21.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443897759,640x360,640x360,750x422,30,511,929,20.61.,21.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443898160,640x360,640x360,750x422,30,511,929,20.61.,21.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443898560,640x360,640x360,750x422,30,511,929,20.61.,21.05.,avc1.4D401F,mp4a.40.2,Low Latency
1741443898961,640x360,640x360,750x422,49,595,912,20.56.,21.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741443899362,640x360,640x360,750x422,49,595,912,20.56.,21.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741443899762,640x360,640x360,750x422,34,595,912,20.52.,21.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741443900163,640x360,640x360,750x422,34,595,912,20.52.,21.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741443900564,640x360,640x360,750x422,34,595,912,20.52.,21.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741443900964,640x360,640x360,750x422,38,584,892,20.46.,21.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443901365,640x360,640x360,750x422,38,584,892,20.46.,21.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443901765,640x360,640x360,750x422,34,584,892,20.46.,21.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443902166,640x360,640x360,750x422,34,584,892,20.46.,21.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443902567,640x360,640x360,750x422,34,584,892,20.46.,21.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443902968,640x360,640x360,750x422,42,562,813,20.40.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443903369,640x360,640x360,750x422,42,562,813,20.40.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443903770,640x360,640x360,750x422,38,562,813,20.40.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443904170,640x360,640x360,750x422,38,562,813,20.40.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443904570,640x360,640x360,750x422,38,562,813,20.40.,21.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443904974,640x360,640x360,750x422,41,579,806,20.44.,20.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443905375,640x360,640x360,750x422,41,579,806,20.44.,20.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443905776,640x360,640x360,750x422,23,579,806,20.38.,20.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443906177,640x360,640x360,750x422,23,579,806,20.38.,20.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443906577,640x360,640x360,750x422,23,579,806,20.38.,20.89.,avc1.4D401F,mp4a.40.2,Low Latency
1741443906978,640x360,640x360,750x422,26,502,717,20.32.,21.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741443907378,640x360,640x360,750x422,26,502,717,20.32.,21.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741443907779,640x360,640x360,750x422,49,502,717,20.28.,21.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741443908183,640x360,640x360,750x422,49,502,717,20.28.,21.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741443908583,640x360,640x360,750x422,49,502,717,20.28.,21.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741443908983,640x360,640x360,750x422,34,662,828,20.25.,20.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741443909384,640x360,640x360,750x422,34,662,828,20.25.,20.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741443909788,640x360,640x360,750x422,38,662,828,20.19.,20.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741443910189,640x360,640x360,750x422,38,662,828,20.19.,20.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741443910589,640x360,640x360,750x422,38,662,828,20.19.,20.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741443910993,640x360,640x360,750x422,45,506,754,20.16.,20.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741443911393,640x360,640x360,750x422,45,506,754,20.16.,20.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741443911793,640x360,640x360,750x422,42,506,754,20.16.,20.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741443912193,640x360,640x360,750x422,42,506,754,20.16.,20.72.,avc1.4D401F,mp4a.40.2,Low Latency
1741443912595,640x360,640x360,750x422,15,604,806,19.70.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443912995,640x360,640x360,750x422,15,604,806,19.70.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443913395,640x360,640x360,750x422,15,604,806,19.70.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443913795,640x360,640x360,750x422,34,604,806,20.10.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443914198,640x360,640x360,750x422,34,604,806,20.10.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443914598,640x360,640x360,750x422,34,604,806,20.10.,20.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741443915000,640x360,640x360,750x422,23,550,753,19.84.,20.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443915401,640x360,640x360,750x422,23,550,753,19.84.,20.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443915805,640x360,640x360,750x422,23,550,753,19.84.,20.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443916206,640x360,640x360,750x422,26,550,753,19.97.,20.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443916607,640x360,640x360,750x422,26,550,753,19.97.,20.60.,avc1.4D401F,mp4a.40.2,Low Latency
1741443917008,640x360,640x360,750x422,26,564,767,20.11.,20.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741443917408,640x360,640x360,750x422,26,564,767,20.11.,20.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741443917809,640x360,640x360,750x422,38,564,767,20.05.,20.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741443918210,640x360,640x360,750x422,38,564,767,20.05.,20.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741443918614,640x360,640x360,750x422,38,564,767,20.05.,20.55.,avc1.4D401F,mp4a.40.2,Low Latency
1741443919015,640x360,640x360,750x422,41,527,714,19.96.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443919415,640x360,640x360,750x422,41,527,714,19.96.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443919816,640x360,640x360,750x422,41,527,714,19.96.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443920217,640x360,640x360,750x422,30,527,714,20.35.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443920617,640x360,640x360,750x422,30,527,714,20.35.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443921018,640x360,640x360,750x422,40,527,614,20.04.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443921418,640x360,640x360,750x422,40,527,614,20.04.,20.67.,avc1.4D401F,mp4a.40.2,Low Latency
1741443921817,640x360,640x360,750x422,26,564,614,20.77.,21.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443922218,640x360,640x360,750x422,26,564,614,20.77.,21.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443922618,640x360,640x360,750x422,26,564,614,20.77.,21.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443923019,640x360,640x360,750x422,30,621,826,20.71.,21.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443923419,640x360,640x360,750x422,30,621,826,20.71.,21.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443923820,640x360,640x360,750x422,19,621,826,20.68.,21.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741443924221,640x360,640x360,750x422,19,621,826,20.68.,21.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741443924621,640x360,640x360,750x422,19,621,826,20.68.,21.26.,avc1.4D401F,mp4a.40.2,Low Latency
1741443925021,640x360,640x360,750x422,49,556,813,20.65.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443925421,640x360,640x360,750x422,49,556,813,20.65.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443925822,640x360,640x360,750x422,33,556,813,20.62.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443926226,640x360,640x360,750x422,33,556,813,20.62.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443926626,640x360,640x360,750x422,33,556,813,20.62.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443927028,640x360,640x360,750x422,30,546,797,20.59.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443927428,640x360,640x360,750x422,30,546,797,20.59.,21.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443927829,640x360,640x360,750x422,11,546,797,20.56.,21.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443928229,640x360,640x360,750x422,11,546,797,20.56.,21.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443928630,640x360,640x360,750x422,11,546,797,20.56.,21.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443929030,640x360,640x360,750x422,34,581,799,20.63.,21.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443929432,640x360,640x360,750x422,34,581,799,20.63.,21.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443929832,640x360,640x360,750x422,26,581,799,20.53.,21.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443930232,640x360,640x360,750x422,26,581,799,20.53.,21.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443930632,640x360,640x360,750x422,26,581,799,20.53.,21.11.,avc1.4D401F,mp4a.40.2,Low Latency
1741443931032,640x360,640x360,750x422,23,583,794,20.47.,20.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741443931433,640x360,640x360,750x422,23,583,794,20.47.,20.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741443931834,640x360,640x360,750x422,30,583,794,20.44.,20.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741443932238,640x360,640x360,750x422,30,583,794,20.44.,20.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741443932639,640x360,640x360,750x422,30,583,794,20.44.,20.94.,avc1.4D401F,mp4a.40.2,Low Latency
1741443933039,640x360,640x360,750x422,11,536,754,20.51.,21.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741443933441,640x360,640x360,750x422,11,536,754,20.51.,21.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741443933841,640x360,640x360,750x422,30,536,754,20.48.,21.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741443934242,640x360,640x360,750x422,30,536,754,20.48.,21.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741443934644,640x360,640x360,750x422,30,536,754,20.48.,21.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741443935044,640x360,640x360,750x422,41,596,783,20.35.,20.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741443935444,640x360,640x360,750x422,53,596,783,20.02.,20.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741443935844,640x360,640x360,750x422,53,596,783,20.02.,20.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741443936245,640x360,640x360,750x422,53,596,783,20.02.,20.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741443936646,640x360,640x360,750x422,53,596,783,20.02.,20.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741443937046,640x360,640x360,750x422,30,566,599,20.35.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741443937447,640x360,640x360,750x422,30,566,599,20.35.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741443937847,640x360,640x360,750x422,11,566,599,20.29.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741443938249,640x360,640x360,750x422,11,566,599,20.29.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741443938650,640x360,640x360,750x422,11,566,599,20.29.,20.86.,avc1.4D401F,mp4a.40.2,Low Latency
1741443939050,640x360,640x360,750x422,19,527,773,20.30.,20.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443939452,640x360,640x360,750x422,19,527,773,20.30.,20.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443939852,640x360,640x360,750x422,38,527,773,20.24.,20.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443940252,640x360,640x360,750x422,38,527,773,20.24.,20.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443940652,640x360,640x360,750x422,38,527,773,20.24.,20.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443941053,640x360,640x360,750x422,30,557,759,20.17.,20.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741443941454,640x360,640x360,750x422,30,557,759,20.17.,20.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741443941854,640x360,640x360,750x422,30,557,759,20.14.,20.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741443942254,640x360,640x360,750x422,30,557,759,20.14.,20.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741443942655,640x360,640x360,750x422,30,557,759,20.14.,20.81.,avc1.4D401F,mp4a.40.2,Low Latency
1741443943055,640x360,640x360,750x422,26,571,766,20.10.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443943456,640x360,640x360,750x422,26,571,766,20.10.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443943858,640x360,640x360,750x422,49,571,766,19.08.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443944259,640x360,640x360,750x422,49,571,766,19.08.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443944660,640x360,640x360,750x422,49,571,766,19.08.,20.66.,avc1.4D401F,mp4a.40.2,Low Latency
1741443945060,640x360,640x360,750x422,19,571,766,18.05.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741443945460,640x360,640x360,750x422,19,571,766,18.05.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741443945862,640x360,640x360,750x422,11,610,663,20.05.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741443946263,640x360,640x360,750x422,11,610,663,20.05.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741443946663,640x360,640x360,750x422,11,610,663,20.05.,20.79.,avc1.4D401F,mp4a.40.2,Low Latency
1741443947064,640x360,640x360,750x422,15,505,766,19.99.,20.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443947464,640x360,640x360,750x422,15,505,766,19.99.,20.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443947864,640x360,640x360,750x422,23,505,766,19.96.,20.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443948264,640x360,640x360,750x422,23,505,766,19.96.,20.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443948664,640x360,640x360,750x422,23,505,766,19.96.,20.65.,avc1.4D401F,mp4a.40.2,Low Latency
1741443949066,640x360,640x360,750x422,49,549,761,19.92.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443949466,640x360,640x360,750x422,49,549,761,19.92.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443949866,640x360,640x360,750x422,41,549,761,19.90.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443950266,640x360,640x360,750x422,41,549,761,19.90.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443950670,640x360,640x360,750x422,41,549,761,19.90.,20.51.,avc1.4D401F,mp4a.40.2,Low Latency
1741443951072,640x360,640x360,750x422,30,621,767,19.84.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443951472,640x360,640x360,750x422,30,621,767,19.84.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443951873,640x360,640x360,750x422,30,621,767,19.84.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443952274,640x360,640x360,750x422,30,621,767,19.84.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443952675,640x360,640x360,750x422,30,621,767,19.84.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443953075,640x360,640x360,750x422,56,574,766,19.88.,20.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443953476,640x360,640x360,750x422,56,574,766,19.88.,20.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443953876,640x360,640x360,750x422,26,574,766,19.78.,20.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443954277,640x360,640x360,750x422,26,574,766,19.78.,20.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443954678,640x360,640x360,750x422,26,574,766,19.78.,20.50.,avc1.4D401F,mp4a.40.2,Low Latency
1741443955078,640x360,640x360,750x422,19,571,764,19.82.,20.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443955479,640x360,640x360,750x422,19,571,764,19.82.,20.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443955882,640x360,640x360,750x422,38,571,764,19.76.,20.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443956286,640x360,640x360,750x422,38,571,764,19.76.,20.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443956688,640x360,640x360,750x422,38,571,764,19.76.,20.35.,avc1.4D401F,mp4a.40.2,Low Latency
1741443957090,640x360,640x360,750x422,26,504,715,19.75.,20.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443957491,640x360,640x360,750x422,26,504,715,19.75.,20.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443957892,640x360,640x360,750x422,23,504,715,19.66.,20.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443958292,640x360,640x360,750x422,23,504,715,19.66.,20.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443958694,640x360,640x360,750x422,23,504,715,19.66.,20.24.,avc1.4D401F,mp4a.40.2,Low Latency
1741443959094,640x360,640x360,750x422,26,619,762,19.60.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443959494,640x360,640x360,750x422,26,619,762,19.60.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443959896,640x360,640x360,750x422,38,619,762,19.59.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443960297,640x360,640x360,750x422,38,619,762,19.59.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443960697,640x360,640x360,750x422,38,619,762,19.59.,20.36.,avc1.4D401F,mp4a.40.2,Low Latency
1741443961101,640x360,640x360,750x422,11,549,758,19.67.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443961501,640x360,640x360,750x422,11,549,758,19.67.,20.28.,avc1.4D401F,mp4a.40.2,Low Latency
1741443961902,640x360,640x360,750x422,11,549,758,19.57.,20.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741443962303,640x360,640x360,750x422,11,549,758,19.57.,20.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741443962704,640x360,640x360,750x422,11,549,758,19.57.,20.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741443963106,640x360,640x360,750x422,26,579,759,19.51.,20.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741443963506,640x360,640x360,750x422,26,579,759,19.51.,20.13.,avc1.4D401F,mp4a.40.2,Low Latency
1741443963907,640x360,640x360,750x422,27,579,759,19.48.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443964308,640x360,640x360,750x422,27,579,759,19.48.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443964708,640x360,640x360,750x422,27,579,759,19.48.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443965109,640x360,640x360,750x422,53,508,713,19.48.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443965509,640x360,640x360,750x422,53,508,713,19.48.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443965908,640x360,640x360,750x422,34,508,713,19.49.,20.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443966311,640x360,640x360,750x422,34,508,713,19.49.,20.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443966713,640x360,640x360,750x422,34,508,713,19.49.,20.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443967114,640x360,640x360,750x422,23,617,755,19.36.,20.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443967514,640x360,640x360,750x422,23,617,755,19.36.,20.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741443967915,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443968316,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443968717,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443969117,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443969518,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443969918,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443970319,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443970720,640x360,640x360,750x422,49,617,755,19.43.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443971122,640x360,640x360,750x422,22,617,722,21.18.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443971522,640x360,640x360,750x422,22,617,722,21.18.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443971924,640x360,640x360,750x422,49,620,722,21.96.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443972325,640x360,640x360,750x422,49,620,722,21.96.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443972728,640x360,640x360,750x422,49,620,722,21.96.,20.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741443973128,640x360,640x360,750x422,42,531,759,21.90.,22.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741443973529,640x360,640x360,750x422,42,531,759,21.90.,22.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741443973930,640x360,640x360,750x422,41,531,759,21.83.,22.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741443974332,640x360,640x360,750x422,41,531,759,21.83.,22.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741443974732,640x360,640x360,750x422,41,531,759,21.83.,22.43.,avc1.4D401F,mp4a.40.2,Low Latency
1741443975133,640x360,640x360,750x422,30,568,759,21.93.,22.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741443975533,640x360,640x360,750x422,30,568,759,21.93.,22.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741443975933,640x360,640x360,750x422,34,568,759,21.80.,22.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741443976334,640x360,640x360,750x422,34,568,759,21.80.,22.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741443976735,640x360,640x360,750x422,34,568,759,21.80.,22.56.,avc1.4D401F,mp4a.40.2,Low Latency
1741443977137,640x360,640x360,750x422,11,567,757,21.87.,22.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443977538,640x360,640x360,750x422,11,567,757,21.87.,22.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443977938,640x360,640x360,750x422,38,567,757,21.77.,22.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443978338,640x360,640x360,750x422,38,567,757,21.77.,22.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443978739,640x360,640x360,750x422,38,567,757,21.77.,22.40.,avc1.4D401F,mp4a.40.2,Low Latency
1741443979140,640x360,640x360,750x422,26,583,757,21.74.,22.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741443979540,640x360,640x360,750x422,26,583,757,21.74.,22.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741443979940,640x360,640x360,750x422,41,583,757,21.72.,22.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741443980340,640x360,640x360,750x422,41,583,757,21.72.,22.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741443980740,640x360,640x360,750x422,41,583,757,21.72.,22.29.,avc1.4D401F,mp4a.40.2,Low Latency
1741443981141,640x360,640x360,750x422,15,560,755,21.65.,22.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443981541,640x360,640x360,750x422,15,560,755,21.65.,22.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443981944,640x360,640x360,750x422,30,560,755,21.65.,22.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443982344,640x360,640x360,750x422,30,560,755,21.65.,22.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741443982746,640x360,640x360,750x422,34,539,735,21.59.,22.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741443983147,640x360,640x360,750x422,34,539,735,21.59.,22.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741443983548,640x360,640x360,750x422,34,539,735,21.59.,22.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741443983949,640x360,640x360,750x422,34,539,735,21.56.,22.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741443984350,640x360,640x360,750x422,34,539,735,21.56.,22.27.,avc1.4D401F,mp4a.40.2,Low Latency
1741443984750,640x360,640x360,750x422,15,619,757,21.64.,22.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443985151,640x360,640x360,750x422,15,619,757,21.64.,22.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443985555,640x360,640x360,750x422,15,619,757,21.64.,22.15.,avc1.4D401F,mp4a.40.2,Low Latency
1741443985956,640x360,640x360,750x422,29,619,757,21.56.,22.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741443986357,640x360,640x360,750x422,29,619,757,21.56.,22.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741443986758,640x360,640x360,750x422,16,564,756,21.47.,22.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741443987160,640x360,640x360,750x422,16,564,756,21.47.,22.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741443987560,640x360,640x360,750x422,16,564,756,21.47.,22.03.,avc1.4D401F,mp4a.40.2,Low Latency
1741443987961,640x360,640x360,750x422,45,564,756,21.44.,21.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443988362,640x360,640x360,750x422,45,564,756,21.44.,21.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443988763,640x360,640x360,750x422,34,515,737,21.48.,21.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443989165,640x360,640x360,750x422,34,515,737,21.48.,21.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443989565,640x360,640x360,750x422,34,515,737,21.48.,21.93.,avc1.4D401F,mp4a.40.2,Low Latency
1741443989965,640x360,640x360,750x422,30,515,737,21.41.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443990365,640x360,640x360,750x422,30,515,737,21.41.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443990766,640x360,640x360,750x422,34,547,729,21.35.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443991168,640x360,640x360,750x422,34,547,729,21.35.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
1741443991569,640x360,640x360,750x422,34,547,729,21.35.,22.07.,avc1.4D401F,mp4a.40.2,Low Latency
